verse_reference,strong,question_code,status,live_node_count
Deut.13.14,H7592,M0.1.1,UNEXPECTED,1
Deut.13.14,H8441,M0.1.1,UNEXPECTED,1
Deut.17.4,H0571H,M0.1.1,UNEXPECTED,1
Deut.17.4,H1697J,M0.1.1,UNEXPECTED,1
Deut.17.4,H1875,D7.7.1,UNEXPECTED,1
Deut.17.4,H1875,M0.5.10,UNEXPECTED,1
Deut.17.4,H1875,M0.5.11,UNEXPECTED,1
Deut.17.4,H1875,M0.5.2,UNEXPECTED,1
Deut.17.4,H1875,M0.5.3,UNEXPECTED,1
Deut.17.4,H1875,M0.5.4,UNEXPECTED,1
Deut.17.4,H1875,M0.6.5,UNEXPECTED,1
Deut.17.4,H3559K,M0.1.1,UNEXPECTED,1
Deut.17.4,H8441,M0.1.1,UNEXPECTED,1
Deut.17.9,H1875,D7.7.1,UNEXPECTED,1
Deut.17.9,H1875,M0.1.2,UNEXPECTED,1
Deut.17.9,H1875,M0.5.11,UNEXPECTED,1
Deut.17.9,H1875,M0.5.3,UNEXPECTED,1
Deut.17.9,H1875,M0.5.8,UNEXPECTED,1
Deut.17.9,H1875,M0.6.5,UNEXPECTED,1
Deut.18.11,H1875,D7.7.1,UNEXPECTED,1
Deut.18.11,H1875,M0.1.1,UNEXPECTED,1
Deut.18.11,H1875,M0.5.1,UNEXPECTED,1
Deut.18.11,H1875,M0.5.11,UNEXPECTED,1
Deut.18.11,H1875,M0.5.4,UNEXPECTED,1
Deut.18.11,H1875,M0.5.6,UNEXPECTED,1
Deut.18.11,H1875,M0.5.9,UNEXPECTED,1
Deut.18.11,H1875,M0.6.5,UNEXPECTED,1
Deut.18.19,H1875,D7.7.1,UNEXPECTED,1
Deut.18.19,H1875,M0.1.1,UNEXPECTED,1
Deut.18.19,H1875,M0.1.2,UNEXPECTED,1
Deut.18.19,H1875,M0.1.3,UNEXPECTED,1
Deut.18.19,H1875,M0.5.1,UNEXPECTED,1
Deut.18.19,H1875,M0.5.10,UNEXPECTED,1
Deut.18.19,H1875,M0.5.11,UNEXPECTED,1
Deut.18.19,H1875,M0.5.2,UNEXPECTED,1
Deut.18.19,H1875,M0.5.3,UNEXPECTED,1
Deut.18.19,H1875,M0.5.4,UNEXPECTED,1
Deut.18.19,H1875,M0.5.5,UNEXPECTED,1
Deut.18.19,H1875,M0.5.6,UNEXPECTED,1
Deut.18.19,H1875,M0.5.7,UNEXPECTED,1
Deut.18.19,H1875,M0.5.8,UNEXPECTED,1
Deut.18.19,H1875,M0.5.9,UNEXPECTED,1
Deut.18.19,H1875,M0.6.5,UNEXPECTED,1
Deut.19.18,H1875,D7.7.1,UNEXPECTED,1
Deut.19.18,H1875,M0.5.11,UNEXPECTED,1
Deut.19.18,H1875,M0.6.5,UNEXPECTED,1
Deut.19.18,H8199,M0.1.1,UNEXPECTED,1
Deut.19.18,H8199,M0.5.1,UNEXPECTED,1
Deut.19.18,H8267,M0.1.1,UNEXPECTED,1
Deut.19.18,H8267,M0.5.1,UNEXPECTED,1
Deut.22.2,H1875,D7.7.1,UNEXPECTED,1
Deut.22.2,H1875,M0.5.11,UNEXPECTED,1
Deut.22.2,H1875,M0.5.9,UNEXPECTED,1
Deut.22.2,H1875,M0.6.5,UNEXPECTED,1
Deut.23.21,H1875,D7.7.1,UNEXPECTED,1
Deut.23.21,H1875,M0.5.11,UNEXPECTED,2
Deut.23.21,H1875,M0.6.5,UNEXPECTED,1
Deut.23.21,H2399,M0.5.11,UNEXPECTED,1
Deut.23.21,H2399,M0.5.2,UNEXPECTED,1
Deut.23.6,H1875,D7.7.1,UNEXPECTED,1
Deut.23.6,H1875,M0.1.1,UNEXPECTED,1
Deut.23.6,H1875,M0.5.11,UNEXPECTED,1
Deut.23.6,H1875,M0.6.5,UNEXPECTED,1
Deut.4.29,H1245,D7.7.1,UNEXPECTED,1
Deut.4.29,H1245,M0.1.1,UNEXPECTED,1
Deut.4.29,H1245,M0.5.11,UNEXPECTED,1
Deut.4.29,H1245,M0.5.7,UNEXPECTED,1
Deut.4.29,H1245,M0.5.8,UNEXPECTED,1
Deut.4.29,H1245,M0.6.5,UNEXPECTED,1
Deut.4.29,H1875,D7.7.1,UNEXPECTED,1
Deut.4.29,H1875,M0.1.1,UNEXPECTED,1
Deut.4.29,H1875,M0.1.2,UNEXPECTED,1
Deut.4.29,H1875,M0.1.3,UNEXPECTED,1
Deut.4.29,H1875,M0.5.1,UNEXPECTED,1
Deut.4.29,H1875,M0.5.10,UNEXPECTED,1
Deut.4.29,H1875,M0.5.11,UNEXPECTED,1
Deut.4.29,H1875,M0.5.2,UNEXPECTED,1
Deut.4.29,H1875,M0.5.3,UNEXPECTED,1
Deut.4.29,H1875,M0.5.4,UNEXPECTED,1
Deut.4.29,H1875,M0.5.5,UNEXPECTED,1
Deut.4.29,H1875,M0.5.6,UNEXPECTED,1
Deut.4.29,H1875,M0.5.7,UNEXPECTED,1
Deut.4.29,H1875,M0.5.8,UNEXPECTED,1
Deut.4.29,H1875,M0.5.9,UNEXPECTED,1
Deut.4.29,H1875,M0.6.5,UNEXPECTED,1
Eccl.1.13,H1875,D7.7.1,UNEXPECTED,1
Eccl.1.13,H1875,M0.1.3,UNEXPECTED,1
Eccl.1.13,H1875,M0.5.10,UNEXPECTED,1
Eccl.1.13,H1875,M0.5.11,UNEXPECTED,1
Eccl.1.13,H1875,M0.5.3,UNEXPECTED,1
Eccl.1.13,H1875,M0.5.8,UNEXPECTED,1
Eccl.1.13,H1875,M0.6.5,UNEXPECTED,1
Eccl.1.13,H6031A,M0.1.1,UNEXPECTED,1
Eccl.1.13,H6031A,M0.5.1,UNEXPECTED,1
Eccl.10.18,H3027G,M0.1.1,UNEXPECTED,1
Eccl.10.18,H3027G,M0.5.1,UNEXPECTED,1
Eccl.10.18,H6103,M0.1.1,UNEXPECTED,1
Eccl.10.18,H6103,M0.5.1,UNEXPECTED,1
Eccl.10.18,H6103,M0.7.1,MISSING,0
Eccl.10.18,H6103,M0.7.10,MISSING,0
Eccl.10.18,H6103,M0.7.11,MISSING,0
Eccl.10.18,H6103,M0.7.12,MISSING,0
Eccl.10.18,H6103,M0.7.13,MISSING,0
Eccl.10.18,H6103,M0.7.14,MISSING,0
Eccl.10.18,H6103,M0.7.15,MISSING,0
Eccl.10.18,H6103,M0.7.16,MISSING,0
Eccl.10.18,H6103,M0.7.2,MISSING,0
Eccl.10.18,H6103,M0.7.3,MISSING,0
Eccl.10.18,H6103,M0.7.4,MISSING,0
Eccl.10.18,H6103,M0.7.5,MISSING,0
Eccl.10.18,H6103,M0.7.6,MISSING,0
Eccl.10.18,H6103,M0.7.7,MISSING,0
Eccl.10.18,H6103,M0.7.8,MISSING,0
Eccl.10.18,H6103,M0.7.9,MISSING,0
Eccl.10.18,H8220,D7.7.1,UNEXPECTED,1
Eccl.10.18,H8220,M0.1.1,UNEXPECTED,1
Eccl.10.18,H8220,M0.1.2,UNEXPECTED,1
Eccl.10.18,H8220,M0.1.3,UNEXPECTED,1
Eccl.10.18,H8220,M0.5.1,UNEXPECTED,1
Eccl.10.18,H8220,M0.5.10,UNEXPECTED,1
Eccl.10.18,H8220,M0.5.11,UNEXPECTED,2
Eccl.10.18,H8220,M0.5.2,UNEXPECTED,1
Eccl.10.18,H8220,M0.5.3,UNEXPECTED,1
Eccl.10.18,H8220,M0.5.4,UNEXPECTED,1
Eccl.10.18,H8220,M0.5.5,UNEXPECTED,1
Eccl.10.18,H8220,M0.5.6,UNEXPECTED,1
Eccl.10.18,H8220,M0.5.7,UNEXPECTED,1
Eccl.10.18,H8220,M0.5.8,UNEXPECTED,1
Eccl.10.18,H8220,M0.5.9,UNEXPECTED,1
Eccl.10.18,H8220,M0.6.5,OVER_COUNT,2
Eccl.10.18,H8220,M0.6.6,OK,1
Eccl.10.18,H8220,M0.7.1,OK,1
Eccl.10.18,H8220,M0.7.10,OK,1
Eccl.10.18,H8220,M0.7.11,OK,1
Eccl.10.18,H8220,M0.7.12,OK,1
Eccl.10.18,H8220,M0.7.13,OK,1
Eccl.10.18,H8220,M0.7.14,OK,1
Eccl.10.18,H8220,M0.7.15,OK,1
Eccl.10.18,H8220,M0.7.16,OK,1
Eccl.10.18,H8220,M0.7.2,OK,1
Eccl.10.18,H8220,M0.7.3,OK,1
Eccl.10.18,H8220,M0.7.4,OK,1
Eccl.10.18,H8220,M0.7.5,OK,1
Eccl.10.18,H8220,M0.7.6,OK,1
Eccl.10.18,H8220,M0.7.7,OK,1
Eccl.10.18,H8220,M0.7.8,OK,1
Eccl.10.18,H8220,M0.7.9,OK,1
Eccl.12.10,H1245,D7.7.1,UNEXPECTED,1
Eccl.12.10,H1245,M0.1.2,UNEXPECTED,1
Eccl.12.10,H1245,M0.5.11,UNEXPECTED,1
Eccl.12.10,H1245,M0.5.8,UNEXPECTED,1
Eccl.12.10,H1245,M0.6.5,UNEXPECTED,1
Eccl.12.10,H2656,M0.1.1,UNEXPECTED,1
Eccl.12.10,H2656,M0.5.1,UNEXPECTED,1
Eccl.3.15,H1245,D7.7.1,UNEXPECTED,1
Eccl.3.15,H1245,M0.5.10,UNEXPECTED,1
Eccl.3.15,H1245,M0.5.11,UNEXPECTED,1
Eccl.3.15,H1245,M0.5.3,UNEXPECTED,1
Eccl.3.15,H1245,M0.6.5,UNEXPECTED,1
Eccl.3.6,H1245,M0.1.2,UNEXPECTED,1
Eccl.3.6,H1245,M0.5.11,UNEXPECTED,1
Eccl.3.6,H1245,M0.5.5,UNEXPECTED,1
Eccl.3.6,H1245,M0.6.5,UNEXPECTED,1
Eccl.7.25,H1245,M0.1.1,UNEXPECTED,1
Eccl.7.25,H1245,M0.5.1,UNEXPECTED,1
Eccl.7.25,H1245,M0.5.11,UNEXPECTED,1
Eccl.7.25,H1245,M0.5.2,UNEXPECTED,1
Eccl.7.25,H1245,M0.5.4,UNEXPECTED,1
Eccl.7.25,H1245,M0.5.5,UNEXPECTED,1
Eccl.7.25,H1245,M0.5.6,UNEXPECTED,1
Eccl.7.25,H1245,M0.5.9,UNEXPECTED,1
Eccl.7.25,H1245,M0.6.5,UNEXPECTED,1
Eccl.7.25,H1947,M0.1.1,UNEXPECTED,1
Eccl.7.25,H1947,M0.5.1,UNEXPECTED,1
Eccl.7.25,H2451,M0.1.1,UNEXPECTED,1
Eccl.7.25,H2451,M0.5.1,UNEXPECTED,1
Eccl.7.25,H2808,M0.1.1,UNEXPECTED,1
Eccl.7.25,H2808,M0.5.1,UNEXPECTED,1
Eccl.7.25,H5531B,M0.1.1,UNEXPECTED,1
Eccl.7.25,H5531B,M0.5.1,UNEXPECTED,1
Eccl.7.28,H1245,D7.7.1,UNEXPECTED,1
Eccl.7.28,H1245,M0.5.11,UNEXPECTED,1
Eccl.7.28,H1245,M0.6.5,UNEXPECTED,1
Eccl.7.29,H1245,D7.7.1,UNEXPECTED,1
Eccl.7.29,H1245,M0.5.11,UNEXPECTED,1
Eccl.7.29,H1245,M0.6.5,UNEXPECTED,1
Eccl.7.29,H2810,M0.5.1,UNEXPECTED,1
Eccl.8.17,H1245,D7.7.1,UNEXPECTED,1
Eccl.8.17,H1245,M0.5.1,UNEXPECTED,1
Eccl.8.17,H1245,M0.5.10,UNEXPECTED,1
Eccl.8.17,H1245,M0.6.5,UNEXPECTED,1
Eccl.8.17,H2450,M0.1.1,UNEXPECTED,1
Eccl.8.17,H2450,M0.5.1,UNEXPECTED,1
Eccl.8.17,H3201,M0.1.1,UNEXPECTED,1
Eccl.8.17,H3201,M0.5.1,UNEXPECTED,1
Eph.1.16,G2168,D7.7.1,UNEXPECTED,1
Eph.1.16,G2168,M0.1.1,UNEXPECTED,1
Eph.1.16,G2168,M0.1.2,UNEXPECTED,1
Eph.1.16,G2168,M0.1.3,UNEXPECTED,1
Eph.1.16,G2168,M0.5.1,UNEXPECTED,1
Eph.1.16,G2168,M0.5.10,UNEXPECTED,1
Eph.1.16,G2168,M0.5.11,UNEXPECTED,1
Eph.1.16,G2168,M0.5.2,UNEXPECTED,1
Eph.1.16,G2168,M0.5.3,UNEXPECTED,1
Eph.1.16,G2168,M0.5.4,UNEXPECTED,1
Eph.1.16,G2168,M0.5.5,UNEXPECTED,1
Eph.1.16,G2168,M0.5.6,UNEXPECTED,1
Eph.1.16,G2168,M0.5.7,UNEXPECTED,1
Eph.1.16,G2168,M0.5.8,UNEXPECTED,1
Eph.1.16,G2168,M0.5.9,UNEXPECTED,1
Eph.1.16,G2168,M0.6.5,UNEXPECTED,1
Eph.5.20,G2168,M0.1.1,UNEXPECTED,1
Eph.5.20,G2168,M0.5.1,UNEXPECTED,1
Eph.5.20,G2168,M0.5.10,UNEXPECTED,1
Eph.5.20,G2168,M0.5.11,UNEXPECTED,3
Eph.5.20,G2168,M0.5.2,UNEXPECTED,1
Eph.5.20,G2168,M0.5.3,UNEXPECTED,1
Eph.5.20,G2168,M0.5.9,UNEXPECTED,1
Eph.5.20,G2168,M0.6.5,UNEXPECTED,2
Eph.5.20,G2962G,M0.5.1,UNEXPECTED,1
Eph.5.4,G2169,D7.7.1,UNEXPECTED,1
Eph.5.4,G2169,M0.5.11,UNEXPECTED,1
Eph.5.4,G2169,M0.6.5,UNEXPECTED,1
Eph.5.4,G3473,M0.1.1,UNEXPECTED,1
Eph.5.4,G3473,M0.5.1,UNEXPECTED,1
Esth.10.3,H1875,D7.7.1,UNEXPECTED,1
Esth.10.3,H1875,M0.1.2,UNEXPECTED,1
Esth.10.3,H1875,M0.5.1,UNEXPECTED,1
Esth.10.3,H1875,M0.5.10,UNEXPECTED,1
Esth.10.3,H1875,M0.5.11,UNEXPECTED,1
Esth.10.3,H1875,M0.5.2,UNEXPECTED,1
Esth.10.3,H1875,M0.5.3,UNEXPECTED,1
Esth.10.3,H1875,M0.6.5,UNEXPECTED,1
Esth.10.3,H7230,M0.1.1,UNEXPECTED,1
Esth.10.3,H7230,M0.5.1,UNEXPECTED,1
Esth.10.3,H7521,M0.1.1,UNEXPECTED,1
Esth.10.3,H7521,M0.5.1,UNEXPECTED,1
Esth.2.15,H1245,D7.7.1,UNEXPECTED,1
Esth.2.15,H1245,M0.1.2,UNEXPECTED,1
Esth.2.15,H1245,M0.5.11,UNEXPECTED,1
Esth.2.15,H1245,M0.5.5,UNEXPECTED,1
Esth.2.15,H1245,M0.6.5,UNEXPECTED,1
Esth.2.15,H2580,M0.1.1,UNEXPECTED,1
Esth.2.15,H2580,M0.5.1,UNEXPECTED,1
Esth.2.2,H1245,D7.7.1,UNEXPECTED,1
Esth.2.2,H1245,M0.5.11,UNEXPECTED,1
Esth.2.2,H1245,M0.5.2,UNEXPECTED,1
Esth.2.2,H1245,M0.6.5,UNEXPECTED,1
Esth.2.21,H1245,D7.7.1,UNEXPECTED,1
Esth.2.21,H1245,M0.5.1,UNEXPECTED,1
Esth.2.21,H1245,M0.5.10,UNEXPECTED,1
Esth.2.21,H1245,M0.5.11,UNEXPECTED,1
Esth.2.21,H1245,M0.5.3,UNEXPECTED,1
Esth.2.21,H1245,M0.6.5,UNEXPECTED,1
Esth.2.21,H7107,M0.5.1,UNEXPECTED,1
Esth.2.21,H8104H,M0.1.1,UNEXPECTED,1
Esth.2.21,H8104H,M0.5.1,UNEXPECTED,1
Esth.2.23,H1245,D7.7.1,UNEXPECTED,1
Esth.2.23,H1245,M0.5.8,UNEXPECTED,1
Esth.2.23,H1245,M0.6.5,UNEXPECTED,1
Esth.2.23,H1697K,M0.1.1,UNEXPECTED,1
Esth.2.23,H1697K,M0.5.1,UNEXPECTED,1
Esth.2.23,H1697K,M0.5.3,UNEXPECTED,1
Esth.3.6,H0959,M0.1.1,UNEXPECTED,1
Esth.3.6,H0959,M0.5.1,UNEXPECTED,1
Esth.3.6,H0959,M0.5.2,UNEXPECTED,1
Esth.3.6,H1245,D7.7.1,UNEXPECTED,1
Esth.3.6,H1245,M0.1.2,UNEXPECTED,1
Esth.3.6,H1245,M0.5.11,UNEXPECTED,1
Esth.3.6,H1245,M0.6.5,UNEXPECTED,1
Esth.4.8,H1245,D7.7.1,UNEXPECTED,1
Esth.4.8,H1245,M0.1.1,UNEXPECTED,1
Esth.4.8,H1245,M0.1.2,UNEXPECTED,1
Esth.4.8,H1245,M0.1.3,UNEXPECTED,1
Esth.4.8,H1245,M0.5.1,UNEXPECTED,1
Esth.4.8,H1245,M0.5.11,UNEXPECTED,1
Esth.4.8,H1245,M0.5.7,UNEXPECTED,1
Esth.4.8,H1245,M0.6.5,UNEXPECTED,1
Esth.6.2,H1245,D7.7.1,UNEXPECTED,1
Esth.6.2,H1245,M0.5.11,UNEXPECTED,1
Esth.6.2,H1245,M0.5.2,UNEXPECTED,1
Esth.6.2,H1245,M0.6.5,UNEXPECTED,1
Esth.7.7,H1055,M0.1.1,UNEXPECTED,1
Esth.7.7,H1055,M0.5.1,UNEXPECTED,1
Esth.7.7,H1245,D7.7.1,UNEXPECTED,1
Esth.7.7,H1245,M0.1.3,UNEXPECTED,1
Esth.7.7,H1245,M0.5.11,UNEXPECTED,1
Esth.7.7,H1245,M0.5.7,UNEXPECTED,1
Esth.7.7,H1245,M0.6.5,UNEXPECTED,1
Esth.9.2,H1245,M0.1.1,UNEXPECTED,1
Esth.9.2,H1245,M0.1.2,UNEXPECTED,1
Esth.9.2,H1245,M0.1.3,UNEXPECTED,1
Esth.9.2,H1245,M0.5.11,UNEXPECTED,1
Esth.9.2,H1245,M0.5.9,UNEXPECTED,1
Esth.9.2,H1245,M0.6.5,UNEXPECTED,1
Esth.9.2,H6343,M0.1.1,UNEXPECTED,1
Exod.10.11,H1245,D7.7.1,UNEXPECTED,1
Exod.10.11,H1245,M0.5.11,UNEXPECTED,1
Exod.10.11,H1245,M0.5.3,UNEXPECTED,1
Exod.10.11,H1245,M0.5.7,UNEXPECTED,1
Exod.10.11,H1245,M0.6.5,UNEXPECTED,1
Exod.18.15,H1875,M0.1.1,UNEXPECTED,1
Exod.18.15,H1875,M0.1.2,UNEXPECTED,1
Exod.18.15,H1875,M0.5.1,UNEXPECTED,1
Exod.18.15,H1875,M0.5.11,UNEXPECTED,1
Exod.18.15,H1875,M0.5.5,UNEXPECTED,1
Exod.18.15,H1875,M0.5.7,UNEXPECTED,1
Exod.18.15,H1875,M0.5.9,UNEXPECTED,1
Exod.18.15,H1875,M0.6.5,UNEXPECTED,1
Exod.2.15,H1245,D7.7.1,UNEXPECTED,1
Exod.2.15,H1245,M0.1.2,UNEXPECTED,1
Exod.2.15,H1245,M0.5.11,UNEXPECTED,1
Exod.2.15,H1245,M0.5.5,UNEXPECTED,1
Exod.2.15,H1245,M0.6.5,UNEXPECTED,1
Exod.33.7,H1245,D7.7.1,UNEXPECTED,1
Exod.33.7,H1245,M0.1.1,UNEXPECTED,1
Exod.33.7,H1245,M0.5.11,UNEXPECTED,1
Exod.33.7,H1245,M0.5.2,UNEXPECTED,1
Exod.33.7,H1245,M0.5.6,UNEXPECTED,1
Exod.33.7,H1245,M0.6.5,UNEXPECTED,1
Exod.4.19,H1245,D7.7.1,UNEXPECTED,1
Exod.4.19,H1245,M0.1.3,UNEXPECTED,1
Exod.4.19,H1245,M0.5.11,UNEXPECTED,1
Exod.4.19,H1245,M0.5.3,UNEXPECTED,1
Exod.4.19,H1245,M0.5.6,UNEXPECTED,1
Exod.4.19,H1245,M0.5.8,UNEXPECTED,1
Exod.4.19,H1245,M0.6.5,UNEXPECTED,1
Exod.4.24,H1245,D7.7.1,UNEXPECTED,1
Exod.4.24,H1245,M0.1.2,UNEXPECTED,1
Exod.4.24,H1245,M0.5.11,UNEXPECTED,1
Exod.4.24,H1245,M0.6.5,UNEXPECTED,1
Ezek.14.10,H1875,D7.7.1,UNEXPECTED,1
Ezek.14.10,H1875,M0.5.11,UNEXPECTED,1
Ezek.14.10,H1875,M0.5.2,UNEXPECTED,1
Ezek.14.10,H1875,M0.5.6,UNEXPECTED,1
Ezek.14.10,H1875,M0.6.5,UNEXPECTED,1
Ezek.14.10,H5375J,M0.5.11,UNEXPECTED,1
Ezek.14.10,H5375J,M0.5.2,UNEXPECTED,1
Ezek.14.10,H5771I,M0.5.11,UNEXPECTED,1
Ezek.14.10,H5771I,M0.5.2,UNEXPECTED,1
Ezek.14.3,H1875,D7.7.1,UNEXPECTED,1
Ezek.14.3,H1875,M0.1.1,UNEXPECTED,1
Ezek.14.3,H1875,M0.5.11,UNEXPECTED,1
Ezek.14.3,H1875,M0.5.3,UNEXPECTED,1
Ezek.14.3,H1875,M0.5.4,UNEXPECTED,1
Ezek.14.3,H1875,M0.6.5,UNEXPECTED,1
Ezek.14.7,H1481A,M0.1.1,UNEXPECTED,1
Ezek.14.7,H1481A,M0.5.1,UNEXPECTED,1
Ezek.14.7,H1875,D7.7.1,UNEXPECTED,1
Ezek.14.7,H1875,M0.1.1,UNEXPECTED,1
Ezek.14.7,H1875,M0.5.1,UNEXPECTED,1
Ezek.14.7,H1875,M0.5.10,UNEXPECTED,1
Ezek.14.7,H1875,M0.5.11,UNEXPECTED,1
Ezek.14.7,H1875,M0.5.2,UNEXPECTED,1
Ezek.14.7,H1875,M0.5.3,UNEXPECTED,1
Ezek.14.7,H1875,M0.6.5,UNEXPECTED,1
Ezek.14.7,H4383,M0.1.1,UNEXPECTED,1
Ezek.14.7,H4383,M0.5.1,UNEXPECTED,1
Ezek.14.7,H5144A,M0.1.1,UNEXPECTED,1
Ezek.14.7,H5144A,M0.5.1,UNEXPECTED,1
Ezek.20.1,H1875,D7.7.1,UNEXPECTED,1
Ezek.20.1,H1875,M0.5.11,UNEXPECTED,1
Ezek.20.1,H1875,M0.6.5,UNEXPECTED,1
Ezek.20.3,H1875,D7.7.1,UNEXPECTED,1
Ezek.20.3,H1875,M0.1.2,UNEXPECTED,1
Ezek.20.3,H1875,M0.5.1,UNEXPECTED,1
Ezek.20.3,H1875,M0.5.10,UNEXPECTED,1
Ezek.20.3,H1875,M0.5.11,UNEXPECTED,1
Ezek.20.3,H1875,M0.5.2,UNEXPECTED,1
Ezek.20.3,H1875,M0.5.3,UNEXPECTED,1
Ezek.20.3,H1875,M0.5.4,UNEXPECTED,1
Ezek.20.3,H1875,M0.5.5,UNEXPECTED,1
Ezek.20.3,H1875,M0.5.6,UNEXPECTED,1
Ezek.20.3,H1875,M0.5.7,UNEXPECTED,1
Ezek.20.3,H1875,M0.5.8,UNEXPECTED,1
Ezek.20.3,H1875,M0.6.5,UNEXPECTED,1
Ezek.20.31,H1875,D7.7.1,UNEXPECTED,1
Ezek.20.31,H1875,M0.1.1,UNEXPECTED,1
Ezek.20.31,H1875,M0.5.11,UNEXPECTED,1
Ezek.20.31,H1875,M0.5.2,UNEXPECTED,1
Ezek.20.31,H1875,M0.6.5,UNEXPECTED,1
Ezek.20.31,H2930A,M0.5.1,UNEXPECTED,1
Ezek.20.31,H4979,M0.1.1,UNEXPECTED,1
Ezek.20.31,H4979,M0.5.1,UNEXPECTED,1
Ezek.20.40,H1875,D7.7.1,UNEXPECTED,1
Ezek.20.40,H1875,M0.5.1,UNEXPECTED,1
Ezek.20.40,H1875,M0.5.10,UNEXPECTED,1
Ezek.20.40,H1875,M0.5.11,UNEXPECTED,1
Ezek.20.40,H1875,M0.5.6,UNEXPECTED,1
Ezek.20.40,H1875,M0.6.5,UNEXPECTED,1
Ezek.20.40,H4791,M0.1.1,UNEXPECTED,1
Ezek.20.40,H4791,M0.5.1,UNEXPECTED,1
Ezek.20.40,H4791,M0.5.11,UNEXPECTED,1
Ezek.22.30,H1245,D7.7.1,UNEXPECTED,1
Ezek.22.30,H1245,M0.1.3,UNEXPECTED,1
Ezek.22.30,H1245,M0.5.11,UNEXPECTED,1
Ezek.22.30,H1245,M0.5.5,UNEXPECTED,1
Ezek.22.30,H1245,M0.6.5,UNEXPECTED,1
Ezek.26.21,H1091,M0.1.1,UNEXPECTED,1
Ezek.26.21,H1091,M0.5.1,UNEXPECTED,1
Ezek.26.21,H1245,D7.7.1,UNEXPECTED,1
Ezek.26.21,H1245,M0.5.11,UNEXPECTED,1
Ezek.26.21,H1245,M0.6.5,UNEXPECTED,1
Ezek.3.18,H1245,D7.7.1,UNEXPECTED,1
Ezek.3.18,H1245,M0.1.1,UNEXPECTED,1
Ezek.3.18,H1245,M0.1.2,UNEXPECTED,1
Ezek.3.18,H1245,M0.1.3,UNEXPECTED,1
Ezek.3.18,H1245,M0.5.1,UNEXPECTED,1
Ezek.3.18,H1245,M0.5.10,UNEXPECTED,1
Ezek.3.18,H1245,M0.5.11,UNEXPECTED,1
Ezek.3.18,H1245,M0.5.2,UNEXPECTED,1
Ezek.3.18,H1245,M0.5.3,UNEXPECTED,1
Ezek.3.18,H1245,M0.5.4,UNEXPECTED,1
Ezek.3.18,H1245,M0.5.5,UNEXPECTED,1
Ezek.3.18,H1245,M0.5.6,UNEXPECTED,1
Ezek.3.18,H1245,M0.5.7,UNEXPECTED,1
Ezek.3.18,H1245,M0.5.8,UNEXPECTED,1
Ezek.3.18,H1245,M0.5.9,UNEXPECTED,1
Ezek.3.18,H1245,M0.6.5,UNEXPECTED,1
Ezek.3.18,H1870G,M0.1.1,UNEXPECTED,1
Ezek.3.18,H1870G,M0.5.1,UNEXPECTED,1
Ezek.3.18,H1870G,M0.5.11,UNEXPECTED,1
Ezek.3.18,H1870G,M0.5.2,UNEXPECTED,1
Ezek.3.20,H1245,D7.7.1,UNEXPECTED,1
Ezek.3.20,H1245,M0.5.10,UNEXPECTED,1
Ezek.3.20,H1245,M0.5.11,UNEXPECTED,1
Ezek.3.20,H1245,M0.5.3,UNEXPECTED,1
Ezek.3.20,H1245,M0.6.5,UNEXPECTED,1
Ezek.3.20,H5766A,M0.1.1,UNEXPECTED,1
Ezek.3.20,H5766A,M0.5.1,UNEXPECTED,1
Ezek.33.6,H1875,D7.7.1,UNEXPECTED,1
Ezek.33.6,H1875,M0.1.3,UNEXPECTED,1
Ezek.33.6,H1875,M0.5.10,UNEXPECTED,1
Ezek.33.6,H1875,M0.5.11,UNEXPECTED,1
Ezek.33.6,H1875,M0.6.5,UNEXPECTED,1
Ezek.33.6,H5315J,M0.1.1,UNEXPECTED,1
Ezek.33.6,H5315J,M0.5.1,UNEXPECTED,1
Ezek.33.8,H1245,D7.7.1,UNEXPECTED,1
Ezek.33.8,H1245,M0.1.2,UNEXPECTED,1
Ezek.33.8,H1245,M0.5.1,UNEXPECTED,1
Ezek.33.8,H1245,M0.5.10,UNEXPECTED,1
Ezek.33.8,H1245,M0.5.11,UNEXPECTED,1
Ezek.33.8,H1245,M0.5.3,UNEXPECTED,1
Ezek.33.8,H1245,M0.5.4,UNEXPECTED,1
Ezek.33.8,H1245,M0.6.5,UNEXPECTED,1
Ezek.34.10,H1875,D7.7.1,UNEXPECTED,1
Ezek.34.10,H1875,M0.5.1,UNEXPECTED,1
Ezek.34.10,H1875,M0.5.11,UNEXPECTED,1
Ezek.34.10,H1875,M0.5.4,UNEXPECTED,1
Ezek.34.10,H1875,M0.5.9,UNEXPECTED,1
Ezek.34.10,H1875,M0.6.5,UNEXPECTED,1
Ezek.34.10,H7673A,M0.1.1,UNEXPECTED,1
Ezek.34.10,H7673A,M0.5.1,UNEXPECTED,1
Ezek.34.11,H1875,D7.7.1,UNEXPECTED,1
Ezek.34.11,H1875,M0.5.1,UNEXPECTED,1
Ezek.34.11,H1875,M0.5.10,UNEXPECTED,1
Ezek.34.11,H1875,M0.5.11,UNEXPECTED,1
Ezek.34.11,H1875,M0.5.3,UNEXPECTED,1
Ezek.34.11,H1875,M0.5.8,UNEXPECTED,1
Ezek.34.11,H1875,M0.6.5,UNEXPECTED,1
Ezek.34.16,H1245,D7.7.1,UNEXPECTED,1
Ezek.34.16,H1245,M0.5.11,UNEXPECTED,1
