verse_reference,strong,surface,morph_code,is_home_strong,question_code,expected_reason
Ezra.7.23,H4430,king,ANcbsd,N,M0.7.10,"per-occurrence, always expected"
Ezra.7.23,H4430,king,ANcbsd,N,M0.7.11,"per-occurrence, always expected"
Ezra.7.23,H4430,king,ANcbsd,N,M0.7.12,"per-occurrence, always expected"
Ezra.7.23,H4430,king,ANcbsd,N,M0.7.13,"per-occurrence, always expected"
Ezra.7.23,H4430,king,ANcbsd,N,M0.7.14,"per-occurrence, always expected"
Ezra.7.23,H4430,king,ANcbsd,N,M0.7.15,"per-occurrence, always expected"
Ezra.7.23,H4430,king,ANcbsd,N,M0.7.16,"per-occurrence, always expected"
Ezra.7.23,H4430,king,ANcbsd,N,M0.7.2,"per-occurrence, always expected"
Ezra.7.23,H4430,king,ANcbsd,N,M0.7.3,"per-occurrence, always expected"
Ezra.7.23,H4430,king,ANcbsd,N,M0.7.4,"per-occurrence, always expected"
Ezra.7.23,H4430,king,ANcbsd,N,M0.7.5,"per-occurrence, always expected"
Ezra.7.23,H4430,king,ANcbsd,N,M0.7.6,"per-occurrence, always expected"
Ezra.7.23,H4430,king,ANcbsd,N,M0.7.7,"per-occurrence, always expected"
Ezra.7.23,H4430,king,ANcbsd,N,M0.7.8,"per-occurrence, always expected"
Ezra.7.23,H4430,king,ANcbsd,N,M0.7.9,"per-occurrence, always expected"
Ezra.7.23,H0149,full,AD,Y,M0.6.5,"home relational, always expected"
Ezra.7.23,H0149,full,AD,Y,M0.6.6,"home whole-network, other M-code strong present in verse"
Ezra.5.8,H3046,known,AVQrmsa,N,M0.7.1,"per-occurrence, always expected"
Ezra.5.8,H3046,known,AVQrmsa,N,M0.7.10,"per-occurrence, always expected"
Ezra.5.8,H3046,known,AVQrmsa,N,M0.7.11,"per-occurrence, always expected"
Ezra.5.8,H3046,known,AVQrmsa,N,M0.7.12,"per-occurrence, always expected"
Ezra.5.8,H3046,known,AVQrmsa,N,M0.7.13,"per-occurrence, always expected"
Ezra.5.8,H3046,known,AVQrmsa,N,M0.7.14,"per-occurrence, always expected"
Ezra.5.8,H3046,known,AVQrmsa,N,M0.7.15,"per-occurrence, always expected"
Ezra.5.8,H3046,known,AVQrmsa,N,M0.7.16,"per-occurrence, always expected"
Ezra.5.8,H3046,known,AVQrmsa,N,M0.7.2,"per-occurrence, always expected"
Ezra.5.8,H3046,known,AVQrmsa,N,M0.7.3,"per-occurrence, always expected"
Ezra.5.8,H3046,known,AVQrmsa,N,M0.7.4,"per-occurrence, always expected"
Ezra.5.8,H3046,known,AVQrmsa,N,M0.7.5,"per-occurrence, always expected"
Ezra.5.8,H3046,known,AVQrmsa,N,M0.7.6,"per-occurrence, always expected"
Ezra.5.8,H3046,known,AVQrmsa,N,M0.7.7,"per-occurrence, always expected"
Ezra.5.8,H3046,known,AVQrmsa,N,M0.7.8,"per-occurrence, always expected"
Ezra.5.8,H3046,known,AVQrmsa,N,M0.7.9,"per-occurrence, always expected"
Ezra.5.8,H4430,king,ANcbsd,N,M0.7.1,"per-occurrence, always expected"
Ezra.5.8,H4430,king,ANcbsd,N,M0.7.10,"per-occurrence, always expected"
Ezra.5.8,H4430,king,ANcbsd,N,M0.7.11,"per-occurrence, always expected"
Ezra.5.8,H4430,king,ANcbsd,N,M0.7.12,"per-occurrence, always expected"
Ezra.5.8,H4430,king,ANcbsd,N,M0.7.13,"per-occurrence, always expected"
Ezra.5.8,H4430,king,ANcbsd,N,M0.7.14,"per-occurrence, always expected"
Ezra.5.8,H4430,king,ANcbsd,N,M0.7.15,"per-occurrence, always expected"
Ezra.5.8,H4430,king,ANcbsd,N,M0.7.16,"per-occurrence, always expected"
Ezra.5.8,H4430,king,ANcbsd,N,M0.7.2,"per-occurrence, always expected"
Ezra.5.8,H4430,king,ANcbsd,N,M0.7.3,"per-occurrence, always expected"
Ezra.5.8,H4430,king,ANcbsd,N,M0.7.4,"per-occurrence, always expected"
Ezra.5.8,H4430,king,ANcbsd,N,M0.7.5,"per-occurrence, always expected"
Ezra.5.8,H4430,king,ANcbsd,N,M0.7.6,"per-occurrence, always expected"
Ezra.5.8,H4430,king,ANcbsd,N,M0.7.7,"per-occurrence, always expected"
Ezra.5.8,H4430,king,ANcbsd,N,M0.7.8,"per-occurrence, always expected"
Ezra.5.8,H4430,king,ANcbsd,N,M0.7.9,"per-occurrence, always expected"
Ezra.5.8,H5673,work,ANcfsd,N,M0.7.1,"per-occurrence, always expected"
Ezra.5.8,H5673,work,ANcfsd,N,M0.7.10,"per-occurrence, always expected"
Ezra.5.8,H5673,work,ANcfsd,N,M0.7.11,"per-occurrence, always expected"
Ezra.5.8,H5673,work,ANcfsd,N,M0.7.12,"per-occurrence, always expected"
Ezra.5.8,H5673,work,ANcfsd,N,M0.7.13,"per-occurrence, always expected"
Ezra.5.8,H5673,work,ANcfsd,N,M0.7.14,"per-occurrence, always expected"
Ezra.5.8,H5673,work,ANcfsd,N,M0.7.15,"per-occurrence, always expected"
Ezra.5.8,H5673,work,ANcfsd,N,M0.7.16,"per-occurrence, always expected"
Ezra.5.8,H5673,work,ANcfsd,N,M0.7.2,"per-occurrence, always expected"
Ezra.5.8,H5673,work,ANcfsd,N,M0.7.3,"per-occurrence, always expected"
Ezra.5.8,H5673,work,ANcfsd,N,M0.7.4,"per-occurrence, always expected"
Ezra.5.8,H5673,work,ANcfsd,N,M0.7.5,"per-occurrence, always expected"
Ezra.5.8,H5673,work,ANcfsd,N,M0.7.6,"per-occurrence, always expected"
Ezra.5.8,H5673,work,ANcfsd,N,M0.7.7,"per-occurrence, always expected"
Ezra.5.8,H5673,work,ANcfsd,N,M0.7.8,"per-occurrence, always expected"
Ezra.5.8,H5673,work,ANcfsd,N,M0.7.9,"per-occurrence, always expected"
Ezra.5.8,H0629,diligently,AD,Y,M0.7.1,"per-occurrence, always expected"
Ezra.5.8,H0629,diligently,AD,Y,M0.7.10,"per-occurrence, always expected"
Ezra.5.8,H0629,diligently,AD,Y,M0.7.11,"per-occurrence, always expected"
Ezra.5.8,H0629,diligently,AD,Y,M0.7.12,"per-occurrence, always expected"
Ezra.5.8,H0629,diligently,AD,Y,M0.7.13,"per-occurrence, always expected"
Ezra.5.8,H0629,diligently,AD,Y,M0.7.14,"per-occurrence, always expected"
Ezra.5.8,H0629,diligently,AD,Y,M0.7.15,"per-occurrence, always expected"
Ezra.5.8,H0629,diligently,AD,Y,M0.7.16,"per-occurrence, always expected"
Ezra.5.8,H0629,diligently,AD,Y,M0.7.2,"per-occurrence, always expected"
Ezra.5.8,H0629,diligently,AD,Y,M0.7.3,"per-occurrence, always expected"
Ezra.5.8,H0629,diligently,AD,Y,M0.7.4,"per-occurrence, always expected"
Ezra.5.8,H0629,diligently,AD,Y,M0.7.5,"per-occurrence, always expected"
Ezra.5.8,H0629,diligently,AD,Y,M0.7.6,"per-occurrence, always expected"
Ezra.5.8,H0629,diligently,AD,Y,M0.7.7,"per-occurrence, always expected"
Ezra.5.8,H0629,diligently,AD,Y,M0.7.8,"per-occurrence, always expected"
Ezra.5.8,H0629,diligently,AD,Y,M0.7.9,"per-occurrence, always expected"
Ezra.5.8,H6744,prospers,AVhrmsa,N,M0.7.1,"per-occurrence, always expected"
Ezra.5.8,H6744,prospers,AVhrmsa,N,M0.7.10,"per-occurrence, always expected"
Ezra.5.8,H6744,prospers,AVhrmsa,N,M0.7.11,"per-occurrence, always expected"
Ezra.5.8,H6744,prospers,AVhrmsa,N,M0.7.12,"per-occurrence, always expected"
Ezra.5.8,H6744,prospers,AVhrmsa,N,M0.7.13,"per-occurrence, always expected"
Ezra.5.8,H6744,prospers,AVhrmsa,N,M0.7.14,"per-occurrence, always expected"
Ezra.5.8,H6744,prospers,AVhrmsa,N,M0.7.15,"per-occurrence, always expected"
Ezra.5.8,H6744,prospers,AVhrmsa,N,M0.7.16,"per-occurrence, always expected"
Ezra.5.8,H6744,prospers,AVhrmsa,N,M0.7.2,"per-occurrence, always expected"
Ezra.5.8,H6744,prospers,AVhrmsa,N,M0.7.3,"per-occurrence, always expected"
Ezra.5.8,H6744,prospers,AVhrmsa,N,M0.7.4,"per-occurrence, always expected"
Ezra.5.8,H6744,prospers,AVhrmsa,N,M0.7.5,"per-occurrence, always expected"
Ezra.5.8,H6744,prospers,AVhrmsa,N,M0.7.6,"per-occurrence, always expected"
Ezra.5.8,H6744,prospers,AVhrmsa,N,M0.7.7,"per-occurrence, always expected"
Ezra.5.8,H6744,prospers,AVhrmsa,N,M0.7.8,"per-occurrence, always expected"
Ezra.5.8,H6744,prospers,AVhrmsa,N,M0.7.9,"per-occurrence, always expected"
Ezra.5.8,H0629,diligently,AD,Y,M0.6.5,"home relational, always expected"
Ezra.5.8,H0629,diligently,AD,Y,M0.6.6,"home whole-network, other M-code strong present in verse"
Ezra.5.8,H0629,diligently,AD,Y,D7.7.1,"home operation-permeability, T3 + party tag both present in verse"
2Pet.1.5,G4710,effort,N-ASF,Y,M0.7.1,"per-occurrence, always expected"
2Pet.1.5,G4710,effort,N-ASF,Y,M0.7.10,"per-occurrence, always expected"
2Pet.1.5,G4710,effort,N-ASF,Y,M0.7.11,"per-occurrence, always expected"
2Pet.1.5,G4710,effort,N-ASF,Y,M0.7.12,"per-occurrence, always expected"
2Pet.1.5,G4710,effort,N-ASF,Y,M0.7.13,"per-occurrence, always expected"
2Pet.1.5,G4710,effort,N-ASF,Y,M0.7.14,"per-occurrence, always expected"
2Pet.1.5,G4710,effort,N-ASF,Y,M0.7.15,"per-occurrence, always expected"
2Pet.1.5,G4710,effort,N-ASF,Y,M0.7.16,"per-occurrence, always expected"
2Pet.1.5,G4710,effort,N-ASF,Y,M0.7.2,"per-occurrence, always expected"
2Pet.1.5,G4710,effort,N-ASF,Y,M0.7.3,"per-occurrence, always expected"
2Pet.1.5,G4710,effort,N-ASF,Y,M0.7.4,"per-occurrence, always expected"
2Pet.1.5,G4710,effort,N-ASF,Y,M0.7.5,"per-occurrence, always expected"
2Pet.1.5,G4710,effort,N-ASF,Y,M0.7.6,"per-occurrence, always expected"
2Pet.1.5,G4710,effort,N-ASF,Y,M0.7.7,"per-occurrence, always expected"
2Pet.1.5,G4710,effort,N-ASF,Y,M0.7.8,"per-occurrence, always expected"
2Pet.1.5,G4710,effort,N-ASF,Y,M0.7.9,"per-occurrence, always expected"
2Pet.1.5,G4102G,faith,N-DSF,N,M0.7.1,"per-occurrence, always expected"
2Pet.1.5,G4102G,faith,N-DSF,N,M0.7.10,"per-occurrence, always expected"
2Pet.1.5,G4102G,faith,N-DSF,N,M0.7.11,"per-occurrence, always expected"
2Pet.1.5,G4102G,faith,N-DSF,N,M0.7.12,"per-occurrence, always expected"
2Pet.1.5,G4102G,faith,N-DSF,N,M0.7.13,"per-occurrence, always expected"
2Pet.1.5,G4102G,faith,N-DSF,N,M0.7.14,"per-occurrence, always expected"
2Pet.1.5,G4102G,faith,N-DSF,N,M0.7.15,"per-occurrence, always expected"
2Pet.1.5,G4102G,faith,N-DSF,N,M0.7.16,"per-occurrence, always expected"
2Pet.1.5,G4102G,faith,N-DSF,N,M0.7.2,"per-occurrence, always expected"
2Pet.1.5,G4102G,faith,N-DSF,N,M0.7.3,"per-occurrence, always expected"
2Pet.1.5,G4102G,faith,N-DSF,N,M0.7.4,"per-occurrence, always expected"
2Pet.1.5,G4102G,faith,N-DSF,N,M0.7.5,"per-occurrence, always expected"
2Pet.1.5,G4102G,faith,N-DSF,N,M0.7.6,"per-occurrence, always expected"
2Pet.1.5,G4102G,faith,N-DSF,N,M0.7.7,"per-occurrence, always expected"
2Pet.1.5,G4102G,faith,N-DSF,N,M0.7.8,"per-occurrence, always expected"
2Pet.1.5,G4102G,faith,N-DSF,N,M0.7.9,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-ASF,N,M0.7.1,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-ASF,N,M0.7.10,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-ASF,N,M0.7.11,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-ASF,N,M0.7.12,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-ASF,N,M0.7.13,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-ASF,N,M0.7.14,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-ASF,N,M0.7.15,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-ASF,N,M0.7.16,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-ASF,N,M0.7.2,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-ASF,N,M0.7.3,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-ASF,N,M0.7.4,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-ASF,N,M0.7.5,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-ASF,N,M0.7.6,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-ASF,N,M0.7.7,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-ASF,N,M0.7.8,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-ASF,N,M0.7.9,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-DSF,N,M0.7.1,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-DSF,N,M0.7.10,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-DSF,N,M0.7.11,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-DSF,N,M0.7.12,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-DSF,N,M0.7.13,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-DSF,N,M0.7.14,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-DSF,N,M0.7.15,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-DSF,N,M0.7.16,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-DSF,N,M0.7.2,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-DSF,N,M0.7.3,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-DSF,N,M0.7.4,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-DSF,N,M0.7.5,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-DSF,N,M0.7.6,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-DSF,N,M0.7.7,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-DSF,N,M0.7.8,"per-occurrence, always expected"
2Pet.1.5,G0703,virtue,N-DSF,N,M0.7.9,"per-occurrence, always expected"
2Pet.1.5,G1108,knowledge,N-ASF,N,M0.7.1,"per-occurrence, always expected"
2Pet.1.5,G1108,knowledge,N-ASF,N,M0.7.10,"per-occurrence, always expected"
2Pet.1.5,G1108,knowledge,N-ASF,N,M0.7.11,"per-occurrence, always expected"
2Pet.1.5,G1108,knowledge,N-ASF,N,M0.7.12,"per-occurrence, always expected"
2Pet.1.5,G1108,knowledge,N-ASF,N,M0.7.13,"per-occurrence, always expected"
2Pet.1.5,G1108,knowledge,N-ASF,N,M0.7.14,"per-occurrence, always expected"
2Pet.1.5,G1108,knowledge,N-ASF,N,M0.7.15,"per-occurrence, always expected"
2Pet.1.5,G1108,knowledge,N-ASF,N,M0.7.16,"per-occurrence, always expected"
2Pet.1.5,G1108,knowledge,N-ASF,N,M0.7.2,"per-occurrence, always expected"
2Pet.1.5,G1108,knowledge,N-ASF,N,M0.7.3,"per-occurrence, always expected"
2Pet.1.5,G1108,knowledge,N-ASF,N,M0.7.4,"per-occurrence, always expected"
2Pet.1.5,G1108,knowledge,N-ASF,N,M0.7.5,"per-occurrence, always expected"
2Pet.1.5,G1108,knowledge,N-ASF,N,M0.7.6,"per-occurrence, always expected"
2Pet.1.5,G1108,knowledge,N-ASF,N,M0.7.7,"per-occurrence, always expected"
2Pet.1.5,G1108,knowledge,N-ASF,N,M0.7.8,"per-occurrence, always expected"
2Pet.1.5,G1108,knowledge,N-ASF,N,M0.7.9,"per-occurrence, always expected"
2Pet.1.5,G4710,effort,N-ASF,Y,M0.6.5,"home relational, always expected"
2Pet.1.5,G4710,effort,N-ASF,Y,M0.6.6,"home whole-network, other M-code strong present in verse"
2Cor.8.16,G5485,thanks,N-NSF,N,M0.7.1,"per-occurrence, always expected"
2Cor.8.16,G5485,thanks,N-NSF,N,M0.7.10,"per-occurrence, always expected"
2Cor.8.16,G5485,thanks,N-NSF,N,M0.7.11,"per-occurrence, always expected"
2Cor.8.16,G5485,thanks,N-NSF,N,M0.7.12,"per-occurrence, always expected"
2Cor.8.16,G5485,thanks,N-NSF,N,M0.7.13,"per-occurrence, always expected"
2Cor.8.16,G5485,thanks,N-NSF,N,M0.7.14,"per-occurrence, always expected"
2Cor.8.16,G5485,thanks,N-NSF,N,M0.7.15,"per-occurrence, always expected"
2Cor.8.16,G5485,thanks,N-NSF,N,M0.7.16,"per-occurrence, always expected"
2Cor.8.16,G5485,thanks,N-NSF,N,M0.7.2,"per-occurrence, always expected"
2Cor.8.16,G5485,thanks,N-NSF,N,M0.7.3,"per-occurrence, always expected"
2Cor.8.16,G5485,thanks,N-NSF,N,M0.7.4,"per-occurrence, always expected"
2Cor.8.16,G5485,thanks,N-NSF,N,M0.7.5,"per-occurrence, always expected"
2Cor.8.16,G5485,thanks,N-NSF,N,M0.7.6,"per-occurrence, always expected"
2Cor.8.16,G5485,thanks,N-NSF,N,M0.7.7,"per-occurrence, always expected"
2Cor.8.16,G5485,thanks,N-NSF,N,M0.7.8,"per-occurrence, always expected"
2Cor.8.16,G5485,thanks,N-NSF,N,M0.7.9,"per-occurrence, always expected"
2Cor.8.16,G2588,heart,N-DSF,N,M0.7.1,"per-occurrence, always expected"
2Cor.8.16,G2588,heart,N-DSF,N,M0.7.10,"per-occurrence, always expected"
2Cor.8.16,G2588,heart,N-DSF,N,M0.7.11,"per-occurrence, always expected"
2Cor.8.16,G2588,heart,N-DSF,N,M0.7.12,"per-occurrence, always expected"
2Cor.8.16,G2588,heart,N-DSF,N,M0.7.13,"per-occurrence, always expected"
2Cor.8.16,G2588,heart,N-DSF,N,M0.7.14,"per-occurrence, always expected"
2Cor.8.16,G2588,heart,N-DSF,N,M0.7.15,"per-occurrence, always expected"
2Cor.8.16,G2588,heart,N-DSF,N,M0.7.16,"per-occurrence, always expected"
2Cor.8.16,G2588,heart,N-DSF,N,M0.7.2,"per-occurrence, always expected"
2Cor.8.16,G2588,heart,N-DSF,N,M0.7.3,"per-occurrence, always expected"
2Cor.8.16,G2588,heart,N-DSF,N,M0.7.4,"per-occurrence, always expected"
2Cor.8.16,G2588,heart,N-DSF,N,M0.7.5,"per-occurrence, always expected"
2Cor.8.16,G2588,heart,N-DSF,N,M0.7.6,"per-occurrence, always expected"
2Cor.8.16,G2588,heart,N-DSF,N,M0.7.7,"per-occurrence, always expected"
2Cor.8.16,G2588,heart,N-DSF,N,M0.7.8,"per-occurrence, always expected"
2Cor.8.16,G2588,heart,N-DSF,N,M0.7.9,"per-occurrence, always expected"
2Cor.8.16,G4710,earnest care,N-ASF,Y,M0.7.1,"per-occurrence, always expected"
2Cor.8.16,G4710,earnest care,N-ASF,Y,M0.7.10,"per-occurrence, always expected"
2Cor.8.16,G4710,earnest care,N-ASF,Y,M0.7.11,"per-occurrence, always expected"
2Cor.8.16,G4710,earnest care,N-ASF,Y,M0.7.12,"per-occurrence, always expected"
2Cor.8.16,G4710,earnest care,N-ASF,Y,M0.7.13,"per-occurrence, always expected"
2Cor.8.16,G4710,earnest care,N-ASF,Y,M0.7.14,"per-occurrence, always expected"
2Cor.8.16,G4710,earnest care,N-ASF,Y,M0.7.15,"per-occurrence, always expected"
2Cor.8.16,G4710,earnest care,N-ASF,Y,M0.7.16,"per-occurrence, always expected"
2Cor.8.16,G4710,earnest care,N-ASF,Y,M0.7.2,"per-occurrence, always expected"
2Cor.8.16,G4710,earnest care,N-ASF,Y,M0.7.3,"per-occurrence, always expected"
2Cor.8.16,G4710,earnest care,N-ASF,Y,M0.7.4,"per-occurrence, always expected"
2Cor.8.16,G4710,earnest care,N-ASF,Y,M0.7.5,"per-occurrence, always expected"
2Cor.8.16,G4710,earnest care,N-ASF,Y,M0.7.6,"per-occurrence, always expected"
2Cor.8.16,G4710,earnest care,N-ASF,Y,M0.7.7,"per-occurrence, always expected"
2Cor.8.16,G4710,earnest care,N-ASF,Y,M0.7.8,"per-occurrence, always expected"
2Cor.8.16,G4710,earnest care,N-ASF,Y,M0.7.9,"per-occurrence, always expected"
2Cor.8.16,G4710,earnest care,N-ASF,Y,M0.6.5,"home relational, always expected"
2Cor.8.16,G4710,earnest care,N-ASF,Y,M0.6.6,"home whole-network, other M-code strong present in verse"
2Cor.8.16,G4710,earnest care,N-ASF,Y,D7.7.1,"home operation-permeability, T3 + party tag both present in verse"
Ezra.7.26,H4430,king,ANcbsd,N,M0.7.1,"per-occurrence, always expected"
Ezra.7.26,H4430,king,ANcbsd,N,M0.7.10,"per-occurrence, always expected"
Ezra.7.26,H4430,king,ANcbsd,N,M0.7.11,"per-occurrence, always expected"
Ezra.7.26,H4430,king,ANcbsd,N,M0.7.12,"per-occurrence, always expected"
Ezra.7.26,H4430,king,ANcbsd,N,M0.7.13,"per-occurrence, always expected"
Ezra.7.26,H4430,king,ANcbsd,N,M0.7.14,"per-occurrence, always expected"
Ezra.7.26,H4430,king,ANcbsd,N,M0.7.15,"per-occurrence, always expected"
Ezra.7.26,H4430,king,ANcbsd,N,M0.7.16,"per-occurrence, always expected"
Ezra.7.26,H4430,king,ANcbsd,N,M0.7.2,"per-occurrence, always expected"
Ezra.7.26,H4430,king,ANcbsd,N,M0.7.3,"per-occurrence, always expected"
Ezra.7.26,H4430,king,ANcbsd,N,M0.7.4,"per-occurrence, always expected"
Ezra.7.26,H4430,king,ANcbsd,N,M0.7.5,"per-occurrence, always expected"
Ezra.7.26,H4430,king,ANcbsd,N,M0.7.6,"per-occurrence, always expected"
Ezra.7.26,H4430,king,ANcbsd,N,M0.7.7,"per-occurrence, always expected"
Ezra.7.26,H4430,king,ANcbsd,N,M0.7.8,"per-occurrence, always expected"
Ezra.7.26,H4430,king,ANcbsd,N,M0.7.9,"per-occurrence, always expected"
Ezra.7.26,H0629,strictly,AD,Y,M0.7.1,"per-occurrence, always expected"
Ezra.7.26,H0629,strictly,AD,Y,M0.7.10,"per-occurrence, always expected"
Ezra.7.26,H0629,strictly,AD,Y,M0.7.11,"per-occurrence, always expected"
Ezra.7.26,H0629,strictly,AD,Y,M0.7.12,"per-occurrence, always expected"
Ezra.7.26,H0629,strictly,AD,Y,M0.7.13,"per-occurrence, always expected"
Ezra.7.26,H0629,strictly,AD,Y,M0.7.14,"per-occurrence, always expected"
Ezra.7.26,H0629,strictly,AD,Y,M0.7.15,"per-occurrence, always expected"
Ezra.7.26,H0629,strictly,AD,Y,M0.7.16,"per-occurrence, always expected"
Ezra.7.26,H0629,strictly,AD,Y,M0.7.2,"per-occurrence, always expected"
Ezra.7.26,H0629,strictly,AD,Y,M0.7.3,"per-occurrence, always expected"
Ezra.7.26,H0629,strictly,AD,Y,M0.7.4,"per-occurrence, always expected"
Ezra.7.26,H0629,strictly,AD,Y,M0.7.5,"per-occurrence, always expected"
Ezra.7.26,H0629,strictly,AD,Y,M0.7.6,"per-occurrence, always expected"
Ezra.7.26,H0629,strictly,AD,Y,M0.7.7,"per-occurrence, always expected"
Ezra.7.26,H0629,strictly,AD,Y,M0.7.8,"per-occurrence, always expected"
Ezra.7.26,H0629,strictly,AD,Y,M0.7.9,"per-occurrence, always expected"
Ezra.7.26,H5232,goods,ANcmpa,N,M0.7.1,"per-occurrence, always expected"
Ezra.7.26,H5232,goods,ANcmpa,N,M0.7.10,"per-occurrence, always expected"
Ezra.7.26,H5232,goods,ANcmpa,N,M0.7.11,"per-occurrence, always expected"
Ezra.7.26,H5232,goods,ANcmpa,N,M0.7.12,"per-occurrence, always expected"
Ezra.7.26,H5232,goods,ANcmpa,N,M0.7.13,"per-occurrence, always expected"
Ezra.7.26,H5232,goods,ANcmpa,N,M0.7.14,"per-occurrence, always expected"
Ezra.7.26,H5232,goods,ANcmpa,N,M0.7.15,"per-occurrence, always expected"
Ezra.7.26,H5232,goods,ANcmpa,N,M0.7.16,"per-occurrence, always expected"
Ezra.7.26,H5232,goods,ANcmpa,N,M0.7.2,"per-occurrence, always expected"
Ezra.7.26,H5232,goods,ANcmpa,N,M0.7.3,"per-occurrence, always expected"
Ezra.7.26,H5232,goods,ANcmpa,N,M0.7.4,"per-occurrence, always expected"
Ezra.7.26,H5232,goods,ANcmpa,N,M0.7.5,"per-occurrence, always expected"
Ezra.7.26,H5232,goods,ANcmpa,N,M0.7.6,"per-occurrence, always expected"
Ezra.7.26,H5232,goods,ANcmpa,N,M0.7.7,"per-occurrence, always expected"
Ezra.7.26,H5232,goods,ANcmpa,N,M0.7.8,"per-occurrence, always expected"
Ezra.7.26,H5232,goods,ANcmpa,N,M0.7.9,"per-occurrence, always expected"
Ezra.7.26,H0629,strictly,AD,Y,M0.6.5,"home relational, always expected"
Ezra.7.26,H0629,strictly,AD,Y,M0.6.6,"home whole-network, other M-code strong present in verse"
Titus.3.13,G4709,Do your best,ADV,Y,M0.7.1,"per-occurrence, always expected"
Titus.3.13,G4709,Do your best,ADV,Y,M0.7.10,"per-occurrence, always expected"
Titus.3.13,G4709,Do your best,ADV,Y,M0.7.11,"per-occurrence, always expected"
Titus.3.13,G4709,Do your best,ADV,Y,M0.7.12,"per-occurrence, always expected"
Titus.3.13,G4709,Do your best,ADV,Y,M0.7.13,"per-occurrence, always expected"
Titus.3.13,G4709,Do your best,ADV,Y,M0.7.14,"per-occurrence, always expected"
Titus.3.13,G4709,Do your best,ADV,Y,M0.7.15,"per-occurrence, always expected"
Titus.3.13,G4709,Do your best,ADV,Y,M0.7.16,"per-occurrence, always expected"
Titus.3.13,G4709,Do your best,ADV,Y,M0.7.2,"per-occurrence, always expected"
Titus.3.13,G4709,Do your best,ADV,Y,M0.7.3,"per-occurrence, always expected"
Titus.3.13,G4709,Do your best,ADV,Y,M0.7.4,"per-occurrence, always expected"
Titus.3.13,G4709,Do your best,ADV,Y,M0.7.5,"per-occurrence, always expected"
Titus.3.13,G4709,Do your best,ADV,Y,M0.7.6,"per-occurrence, always expected"
Titus.3.13,G4709,Do your best,ADV,Y,M0.7.7,"per-occurrence, always expected"
Titus.3.13,G4709,Do your best,ADV,Y,M0.7.8,"per-occurrence, always expected"
Titus.3.13,G4709,Do your best,ADV,Y,M0.7.9,"per-occurrence, always expected"
Titus.3.13,G4709,Do your best,ADV,Y,M0.6.5,"home relational, always expected"
2Thess.3.7,G6063,know,V-RAI-2P,N,M0.7.1,"per-occurrence, always expected"
2Thess.3.7,G6063,know,V-RAI-2P,N,M0.7.10,"per-occurrence, always expected"
2Thess.3.7,G6063,know,V-RAI-2P,N,M0.7.11,"per-occurrence, always expected"
2Thess.3.7,G6063,know,V-RAI-2P,N,M0.7.12,"per-occurrence, always expected"
2Thess.3.7,G6063,know,V-RAI-2P,N,M0.7.13,"per-occurrence, always expected"
2Thess.3.7,G6063,know,V-RAI-2P,N,M0.7.14,"per-occurrence, always expected"
2Thess.3.7,G6063,know,V-RAI-2P,N,M0.7.15,"per-occurrence, always expected"
2Thess.3.7,G6063,know,V-RAI-2P,N,M0.7.16,"per-occurrence, always expected"
2Thess.3.7,G6063,know,V-RAI-2P,N,M0.7.2,"per-occurrence, always expected"
2Thess.3.7,G6063,know,V-RAI-2P,N,M0.7.3,"per-occurrence, always expected"
2Thess.3.7,G6063,know,V-RAI-2P,N,M0.7.4,"per-occurrence, always expected"
