observation_id,cluster_code,subject_strong,question_code,tag,status,created_at,tier,own_strong_contaminated,other_word_contaminated,contaminated_detail,obs_text
1829,M49,H3034,M0.5.11,no-impact,draft,2026-09-18T09:32:18Z,context-only,False,True,"Ps.28.7:H3068G role=['T10', 'T7'] live=['T7']; Ps.28.7:H3820A role=['M47', 'T10'] live=['M47']","In Ps.28.7 'give thanks' sits within the base praise/gratitude sense, consistent with Ps.86.12, showing no notable divergence."
1830,M49,H3034,M0.6.5,sole-mcode-in-verse,draft,2026-09-18T09:32:18Z,relational-question,False,True,"Ps.86.12:H0430G role=['T10', 'T2', 'T7'] live=['T7']; Ps.86.12:H3513G role=['M03', 'M16', 'M71', 'T3'] live=['T3']","Building on the prior finding for Ps.86.12 (no other M-code present): from thanksgiving's own vantage, this occurrence stands as the sole named characteristic in the verse, functioning as the climactic act toward which whole-hearted devotion (a non-M-coded 'heart') and the glorifying of God's name are oriented -- thanksgiving is the verse's single named relational act, not one term among several."
1831,M49,H3034,M0.6.5,tightly-related,draft,2026-09-18T09:32:18Z,relational-question,False,True,"Ezra.10.1:H5307G role=['M02', 'T3'] live=['T3']; Ezra.10.1:H6440G role=['M02', 'M50', 'T14', 'T2'] live=['T14']; Ezra.10.1:H1004Q role=['T10', 'T2'] live=['T10']","Adding to the prior finding for Ezra.10.1: from confession's own vantage, it is not merely surrounded by prayer/weeping/prostration but is the ONLY M-code term that names sin's content explicitly -- the other M-codes (prayer M42, weeping M03) supply the emotional and postural register while confession alone carries propositional content, making it the interpretive key to what the scene is actually about."
1832,M49,H3034,M0.6.5,tightly-related,draft,2026-09-18T09:32:18Z,relational-question,False,True,"Ps.28.7:H3068G role=['T10', 'T7'] live=['T7']; Ps.28.7:H3820A role=['M47', 'T10'] live=['M47']","Adding to the prior finding for Ps.28.7: from thanksgiving's own vantage, it is distinct from the preceding M-codes (trust M19, help M45, exultation M04) in being the only one that is externally VOICED with song -- trust, help and exultation describe an internal/experiential progression, while thanksgiving alone converts that progression into audible testimony."
1833,M49,H3034,M0.6.5,tightly-related,draft,2026-09-18T09:32:19Z,relational-question,False,True,"Neh.1.6:H0241G role=['T14', 'T2'] live=['T14']; Neh.1.6:H5869A role=['T10', 'T14', 'T2'] live=['T14']; Neh.1.6:H6440G role=['M02', 'M50', 'T14', 'T2'] live=['T14']","Adding to the prior finding for Neh.1.6: from confession's own vantage, it functions here as embedded WITHIN prayer (M42) rather than alongside it as a separate act -- confession is the specific content-clause of the prayer being offered, making it subordinate in form but central in substance to what is prayed."
1834,M49,H3034,D7.7.1,answered-no-flag,draft,2026-09-18T09:32:19Z,relational-question,False,True,"Ps.86.12:H0430G role=['T10', 'T2', 'T7'] live=['T7']; Ps.86.12:H3513G role=['M03', 'M16', 'M71', 'T3'] live=['T3']","In Ps.86.12 the psalmist (party, first person) initiates the giving-thanks operation directed toward the Lord/God (party, addressed as 'you'); the whole heart is the manner in which it is performed."
1835,M49,H3034,D7.7.1,answered-no-flag,draft,2026-09-18T09:32:19Z,relational-question,False,True,"Ezra.10.1:H5307G role=['M02', 'T3'] live=['T3']; Ezra.10.1:H6440G role=['M02', 'M50', 'T14', 'T2'] live=['T14']; Ezra.10.1:H1004Q role=['T10', 'T2'] live=['T10']","In Ezra.10.1 Ezra (party) initiates the confession operation, directed toward God, performed before the house of God, coordinated with prayer and weeping as parallel operations by the same initiating party."
1836,M49,H3034,D7.7.1,answered-no-flag,draft,2026-09-18T09:32:19Z,relational-question,False,True,"Ps.28.7:H3068G role=['T10', 'T7'] live=['T7']; Ps.28.7:H3820A role=['M47', 'T10'] live=['M47']","In Ps.28.7 the psalmist (party, first person) initiates the giving-thanks operation directed toward 'him' (the Lord), accompanied by song as the medium."
1837,M49,H3034,D7.7.1,answered-no-flag,draft,2026-09-18T09:32:19Z,relational-question,False,True,"Neh.1.6:H0241G role=['T14', 'T2'] live=['T14']; Neh.1.6:H5869A role=['T10', 'T14', 'T2'] live=['T14']; Neh.1.6:H6440G role=['M02', 'M50', 'T14', 'T2'] live=['T14']","In Neh.1.6 Nehemiah (the speaking 'I', party) initiates the confessing operation, directed toward God (addressed as 'you'), naming the sins of the people of Israel including himself and his father's house."
1838,M49,H8426,M0.1.1,answered-no-flag,draft,2026-09-18T09:32:19Z,context-only,False,True,"Jer.30.19:H7235A role=['M23', 'T3'] live=['M23']; Jer.30.19:H3513G role=['M03', 'M16', 'M71', 'T3'] live=['T3']","The characteristic is Thanksgiving, named from Hebrew todah, a noun derived from the same root (yadah) as H3034. The name signals the tangible product or expression of the act of thanking -- a song, choir, or offering -- rather than the act itself."
1839,M49,H8426,M0.1.2,answered-no-flag,draft,2026-09-18T09:32:19Z,context-only,False,True,"Jer.30.19:H7235A role=['M23', 'T3'] live=['M23']; Jer.30.19:H3513G role=['M03', 'M16', 'M71', 'T3'] live=['T3']","Todah at the definitional level denotes confession, praise, thanksgiving; it covers praise to God, hymns of liturgical worship, thanksgiving processions/choirs, thank-offerings, and confession as a category of speech-act product."
1840,M49,H8426,M0.1.3,answered-no-flag,draft,2026-09-18T09:32:19Z,context-only,False,True,"Jer.30.19:H7235A role=['M23', 'T3'] live=['M23']; Jer.30.19:H3513G role=['M03', 'M16', 'M71', 'T3'] live=['T3']","As a noun, todah carries a constitutional implication: it names the concrete FORM thanksgiving takes in community life (a song, a choir, a sacrifice) rather than an abstract inner attitude, showing the characteristic is meant to be embodied in ritual/communal practice."
1841,M49,H8426,M0.5.1,answered-no-flag,draft,2026-09-18T09:32:19Z,context-only,False,True,"Jer.30.19:H7235A role=['M23', 'T3'] live=['M23']; Jer.30.19:H3513G role=['M03', 'M16', 'M71', 'T3'] live=['T3']","Primary term is todah (H8426), a noun cognate to yadah (H3034); root meaning shows the produced/named form of the throwing-forth act -- confession, praise, thanksgiving, embodied as song, procession, or thank-offering."
1842,M49,H8426,M0.5.2,answered-no-flag,draft,2026-09-18T09:32:19Z,context-only,False,True,"Jer.30.19:H7235A role=['M23', 'T3'] live=['M23']; Jer.30.19:H3513G role=['M03', 'M16', 'M71', 'T3'] live=['T3']","H8426 is exclusively a noun (feminine singular), showing the characteristic operates here as a named entity/product -- a song, a choir, an offering -- distinct from the verbal act named by H3034."
1843,M49,H8426,M0.5.3,answered-no-flag,draft,2026-09-18T09:32:19Z,context-only,False,True,"Jer.30.19:H7235A role=['M23', 'T3'] live=['M23']; Jer.30.19:H3513G role=['M03', 'M16', 'M71', 'T3'] live=['T3']","Semantic range covers: confession, praise to God, liturgical hymn of praise, thanksgiving choir/procession/company, and the thank-offering sacrifice -- spanning vocal, communal, and cultic-ritual senses."
1844,M49,H8426,M0.5.4,answered-no-flag,draft,2026-09-18T09:32:19Z,context-only,False,True,"Jer.30.19:H7235A role=['M23', 'T3'] live=['M23']; Jer.30.19:H3513G role=['M03', 'M16', 'M71', 'T3'] live=['T3']","Todah distinguishes act versus product: while yadah (H3034) is the ACT of thanking, todah (H8426) is the resulting GIVEN thing -- a song, procession, or sacrifice -- making it the 'given' counterpart to yadah's verbal act."
1845,M49,H8426,M0.5.5,not-related-to-meaningful-word,draft,2026-09-18T09:32:19Z,context-only,False,True,"Jer.30.19:H7235A role=['M23', 'T3'] live=['M23']; Jer.30.19:H3513G role=['M03', 'M16', 'M71', 'T3'] live=['T3']",No structural opposite term for todah appears among the sources or in this verse; silence/mourning would be the conceptual contrast but no dedicated antonym is attested here.
1846,M49,H8426,M0.5.6,not-related-to-meaningful-word,draft,2026-09-18T09:32:19Z,context-only,False,True,"Jer.30.19:H7235A role=['M23', 'T3'] live=['M23']; Jer.30.19:H3513G role=['M03', 'M16', 'M71', 'T3'] live=['T3']",No distinct person-type term (one who habitually offers todah) is shown in the sources for H8426.
1847,M49,H8426,M0.5.7,not-related-to-meaningful-word,draft,2026-09-18T09:32:19Z,context-only,False,True,"Jer.30.19:H7235A role=['M23', 'T3'] live=['M23']; Jer.30.19:H3513G role=['M03', 'M16', 'M71', 'T3'] live=['T3']",No supplication/seeking term for eliciting todah from another party is present in the sources.
1848,M49,H8426,M0.5.8,answered-no-flag,draft,2026-09-18T09:32:19Z,context-only,False,True,"Jer.30.19:H7235A role=['M23', 'T3'] live=['M23']; Jer.30.19:H3513G role=['M03', 'M16', 'M71', 'T3'] live=['T3']","Todah's ritual/communal-product sense (songs, choirs, thank-offerings) does not carry forward as a distinct NT lexical item; NT eucharisteo (G2168) instead concentrates the whole complex back into a verbal act of thanks, showing OT ritual elaboration giving way to NT emphasis on the personal/verbal act of gratitude."
1849,M49,H8426,M0.5.9,attested-pre-nt,draft,2026-09-18T09:32:19Z,context-only,False,True,"Jer.30.19:H7235A role=['M23', 'T3'] live=['M23']; Jer.30.19:H3513G role=['M03', 'M16', 'M71', 'T3'] live=['T3']","H8426 is an OT-period Hebrew noun, attested well before the NT."
1850,M49,H8426,M0.5.10,answered-no-flag,draft,2026-09-18T09:32:19Z,context-only,False,True,"Jer.30.19:H7235A role=['M23', 'T3'] live=['M23']; Jer.30.19:H3513G role=['M03', 'M16', 'M71', 'T3'] live=['T3']","The full arc of todah spans confession, praise, liturgical hymn, communal thanksgiving procession, and cultic thank-offering -- showing the characteristic's complete range moves from private confession outward into fully communal and cultic expression."
1851,M49,H8426,M0.5.11,no-impact,draft,2026-09-18T09:32:19Z,context-only,False,True,"Jer.30.19:H7235A role=['M23', 'T3'] live=['M23']; Jer.30.19:H3513G role=['M03', 'M16', 'M71', 'T3'] live=['T3']","In Jer.30.19 'songs of thanksgiving' sits within the base gloss (communal praise-song), paired with celebratory voices, with no notable divergence from the general sense of todah."
1852,M49,H8426,M0.6.5,tightly-related,draft,2026-09-18T09:32:19Z,relational-question,False,True,"Jer.30.19:H7235A role=['M23', 'T3'] live=['M23']; Jer.30.19:H3513G role=['M03', 'M16', 'M71', 'T3'] live=['T3']","Adding to the prior finding for Jer.30.19: from thanksgiving's own vantage as a NOUN (product), it stands paired grammatically with 'voices of those who celebrate' as parallel nouns describing the restored community's audible output, while multiplication (M23) is the separate cause/context that these thankful voices respond to -- thanksgiving here names the communal SOUND of restoration, not an individual's inner state."
1860,M49,G2168,M0.5.5,not-related-to-meaningful-word,draft,2026-09-18T09:32:19Z,context-only,False,True,"2Thess.2.13:G2962G role=['M72', 'T7'] live=['T7']",No structural opposite term (ingratitude) is present in these verses; the conceptual opposite (achristos/ingratitude) is not co-occurring here.
1870,M49,G2168,M0.5.11,surface-gloss-divergence,draft,2026-09-18T09:32:19Z,context-only,False,True,"2Thess.2.13:G2962G role=['M72', 'T7'] live=['T7']","In 2Thess.2.13 the sense shifts from a single concrete act (over food) to an ongoing obligation ('ought always to give thanks'), infinitive form, directed not at provision of a meal but at God's whole saving work (chosen, sanctified, saved) -- the nuance here is thanksgiving as continuous doxological duty rather than a discrete ritual moment, contrasting with the meal-occurrences."
1875,M49,G2168,M0.6.5,tightly-related,draft,2026-09-18T09:32:19Z,relational-question,False,True,"2Thess.2.13:G2962G role=['M72', 'T7'] live=['T7']","Adding to the prior finding for 2Thess.2.13: from thanksgiving's own vantage, it functions specifically as an obligatory (opheilomen, 'we ought') response, distinguishing it from the other M-codes present (chosen M64, sanctification M61, belief/truth M13) which describe what God has done TO the believers, while thanksgiving alone names the believers' required responsive posture toward that whole complex."
1880,M49,G2168,D7.7.1,answered-no-flag,draft,2026-09-18T09:32:20Z,relational-question,False,True,"2Thess.2.13:G2962G role=['M72', 'T7'] live=['T7']","In 2Thess.2.13 Paul and companions ('we', party) initiate the thanksgiving operation, directed toward God (party), on behalf of the Thessalonian brothers (party) for God's saving work toward them."
1881,M61,G0038,M0.1.1,answered-no-flag,draft,2026-09-18T09:32:20Z,context-only,False,True,"2Thess.2.13:G2962G role=['M72', 'T7'] live=['T7']","The word is hagiasmos, 'sanctification' or 'holiness' -- naming the process or state of being set apart/consecrated, from the hagios (holy) root shared across the sanctification word-family."
1882,M61,G0038,M0.1.2,answered-no-flag,draft,2026-09-18T09:32:20Z,context-only,False,True,"2Thess.2.13:G2962G role=['M72', 'T7'] live=['T7']","Hagiasmos at the definitional level denotes consecration/sanctification, moral purity, sanctity -- LSJ confirms it as 'consecration, sanctification' attested in LXX and NT usage, showing continuity of the term across Jewish-Greek and Christian usage."
1883,M61,G0038,M0.1.3,answered-no-flag,draft,2026-09-18T09:32:20Z,context-only,False,True,"2Thess.2.13:G2962G role=['M72', 'T7'] live=['T7']","The name carries a constitutional implication: sanctification names an ongoing process of being made holy by the Spirit, positioning the believer's transformation as the mechanism through which salvation is realized, per 2Thess.2.13's phrase 'through sanctification by the Spirit'."
1884,M61,G0038,M0.5.1,answered-no-flag,draft,2026-09-18T09:32:20Z,context-only,False,True,"2Thess.2.13:G2962G role=['M72', 'T7'] live=['T7']","Primary Greek term is hagiasmos (G0038), from hagios (holy); root meaning shows consecration/sanctification -- the state or process of being set apart as holy."
1885,M61,G0038,M0.5.9,attested-pre-nt,draft,2026-09-18T09:32:20Z,context-only,False,True,"2Thess.2.13:G2962G role=['M72', 'T7'] live=['T7']","Hagiasmos is attested in the LXX (Judges 17:3) prior to the NT, showing it is not a NT-period coinage though its theological development is heavily NT-shaped."
1886,M13,G0225,M0.1.1,answered-no-flag,draft,2026-09-18T09:32:20Z,context-only,False,True,"2Thess.2.13:G2962G role=['M72', 'T7'] live=['T7']","The word is aletheia, 'truth' -- naming correspondence to reality, truthfulness, or sincerity; the alpha-privative form (a- + lethe, 'forgetting/concealment') signals 'unconcealment' or 'unhiddenness' at its etymological base."
1887,M13,G0225,M0.1.2,answered-no-flag,draft,2026-09-18T09:32:20Z,context-only,False,True,"2Thess.2.13:G2962G role=['M72', 'T7'] live=['T7']","Aletheia at the definitional level denotes truth/truthfulness corresponding to reality; LSJ shows extensive classical use for truth opposed to lies or mere appearance, truth/reality opposed to appearance, truthfulness/sincerity of persons, and personified Truth -- the NT sense narrows toward divine truth revealed and gospel-consistent practice."
1888,M13,G0225,M0.1.3,answered-no-flag,draft,2026-09-18T09:32:20Z,context-only,False,True,"2Thess.2.13:G2962G role=['M72', 'T7'] live=['T7']","In 2Thess.2.13 'belief in the truth' carries a constitutional implication: truth here functions as the content-object of saving belief, positioned alongside sanctification as one of the twin means by which salvation is realized."
1889,M13,G0225,M0.5.1,answered-no-flag,draft,2026-09-18T09:32:20Z,context-only,False,True,"2Thess.2.13:G2962G role=['M72', 'T7'] live=['T7']","Primary Greek term is aletheia (G0225), root sense 'unconcealment/unhiddenness' (from a-privative + lethe), showing at its root a disclosure or revealing of what is real, opposed to concealment or falsehood."
1890,M13,G0225,M0.5.9,attested-pre-nt,draft,2026-09-18T09:32:20Z,context-only,False,True,"2Thess.2.13:G2962G role=['M72', 'T7'] live=['T7']","Aletheia is extensively attested in classical Greek from Homer onward (8th c. BC+), showing it is deeply pre-NT and not a NT coinage; the NT usage narrows and theologizes an already-rich classical philosophical term."
1896,M30,H6113,M0.1.1,answered-no-flag,draft,2026-09-18T09:35:00Z,context-only,False,True,"1Kgs.8.35:H7725O role=['M11', 'M81', 'T3'] live=['M11']; 1Kgs.8.35:H6031B role=['FLAG', 'M24', 'T2'] live=['M24']","The word means 'to restrain, shut up, retain' — here of heaven being 'shut up' so no rain falls, naming a divine act of withholding."
