from_span,to_span,edge_type,ve_nr,direction,pair_kind,phrase,book,from_verse_ref
281655,281650,source,103,,pair,"God rides through the deserts, praised in song (v4)",19,Psa 68:4
281657,281659,source,103,,pair,"God's name is the LORD, before whom to exult (v4)",19,Psa 68:4
281659,281657,target,107,,pair,before God (whose name is the LORD),19,Psa 68:4
281659,281650,coupling,112,,pair,paired with the singing,19,Psa 68:4
281663,281650,source,103,,pair,"God as father of the fatherless and protector of widows, praised in song (v5)",19,Psa 68:5
281667,281650,source,103,,pair,"God in his holy habitation, praised in song (v5)",19,Psa 68:5
281670,281650,source,103,,pair,"God gives the lonely a home, praised in song (v6)",19,Psa 68:6
281673,281650,source,103,,pair,"God frees the prisoners, praised in song (v6)",19,Psa 68:6
281676,281673,coupling,112,,pair,set against the solitary God settles and the prisoners he leads out (v6),19,Psa 68:6
281680,281650,source,103,,pair,"God went out before his people, praised in song (v7)",19,Psa 68:7
281684,281650,source,103,,pair,"God marched through the wilderness, praised in song (v7)",19,Psa 68:7
281687,281650,source,103,,pair,"God rained abundance, restoring his inheritance, praised in song (v9)",19,Psa 68:9
281692,281650,source,103,,pair,"God restored his languishing inheritance, praised in song (v9)",19,Psa 68:9
306522,281650,source,103,,pair,"God's goodness provided for the needy, praised in song (v10)",19,Psa 68:10
306524,281650,source,103,,pair,"God provided for the needy, praised in song (v10)",19,Psa 68:10
306538,281602,source,103,,pair,God scatters the war-loving kings/peoples (v14->v30),19,Psa 68:14
281699,281716,source,103,,pair,"God's saving, the psalmist's prayer (v1->v13)",19,Psa 69:1
281705,281709,coupling,112,,pair,the mourning that became his reproach,19,Psa 69:10
281716,281723,source,103,,pair,resting on God's steadfast love and saving faithfulness (v13),19,Psa 69:13
281723,281716,source,103,,pair,"God's steadfast love, ground of the prayer (v13)",19,Psa 69:13
281724,281716,source,103,,pair,God's answering the prayer (v13),19,Psa 69:13
281726,281716,source,103,,pair,God's saving faithfulness answers the prayer (v13),19,Psa 69:13
281727,281716,source,103,,pair,"God's faithfulness, ground of the prayer (v13)",19,Psa 69:13
281728,281716,source,103,,pair,"God's deliverance, the psalmist's prayer (v14->v13)",19,Psa 69:14
281731,281716,source,103,,pair,God delivers from enemies and deep waters (v14->v13),19,Psa 69:14
281735,281716,source,103,,pair,God answers because his love is good (v16->v13),19,Psa 69:16
281737,281716,source,103,,pair,"God's good steadfast love, ground of the prayer (v16)",19,Psa 69:16
281741,281716,source,103,,pair,"God's abundant mercy, ground of the prayer (v16)",19,Psa 69:16
281742,281716,source,103,,pair,God asked to turn to the psalmist (v16),19,Psa 69:16
281745,281716,source,103,,pair,God asked not to hide his face (v17),19,Psa 69:17
281751,281716,source,103,,pair,God asked to hasten his answer (v17),19,Psa 69:17
281752,281716,source,103,,pair,God's answering the prayer (v17),19,Psa 69:17
281754,281716,source,103,,pair,God asked to draw near to redeem him (v18),19,Psa 69:18
281757,281716,source,103,,pair,God asked to redeem the psalmist (v18),19,Psa 69:18
281758,281716,source,103,,pair,God asked to ransom him from his enemies (v18),19,Psa 69:18
281762,281716,source,103,,pair,God knows the psalmist's reproach and foes (v19),19,Psa 69:19
281771,281770,operation,106,,event,be broken (by reproaches),19,Psa 69:20
281771,281772,manner,108,,pair,"broken, unto despair",19,Psa 69:20
281771,281772,coupling,112,,pair,issues in despair and vain looking for pity,19,Psa 69:20
281772,281771,coupling,112,,pair,the state of the broken heart,19,Psa 69:20
281773,281772,coupling,112,,pair,the loneliness that deepens the despair,19,Psa 69:20
281784,281864,source,103,,pair,God pours out his indignation on the haters (v24->v4),19,Psa 69:24
281785,281864,source,103,,pair,God's indignation asked upon the haters (v24->v4),19,Psa 69:24
281787,281864,source,103,,pair,God's burning anger asked to overtake the haters (v24->v4),19,Psa 69:24
281788,281864,source,103,,pair,God's anger asked upon the haters (v24->v4),19,Psa 69:24
281789,281864,source,103,,pair,God's anger overtakes the haters (v24->v4),19,Psa 69:24
281812,281813,manner,108,,pair,in pain,19,Psa 69:29
281812,281813,coupling,112,,pair,"paired with his pain, met by God's salvation",19,Psa 69:29
281812,281814,source,103,,pair,whom God's salvation sets on high (v29),19,Psa 69:29
281813,281812,coupling,112,,pair,paired with the affliction,19,Psa 69:29
281814,281812,source,103,,pair,God's salvation sets the afflicted psalmist on high (v29),19,Psa 69:29
281817,281818,manner,108,,pair,"with crying out, throat parched",19,Psa 69:3
281817,281818,coupling,112,,pair,paired with the crying and the waiting for God,19,Psa 69:3
281818,281817,coupling,112,,pair,paired with weariness and waiting,19,Psa 69:3
281823,281817,coupling,112,,pair,paired with weary crying,19,Psa 69:3
281826,281827,target,107,,pair,"the name of God, with a song",19,Psa 69:30
281826,281830,coupling,112,,pair,paired with magnifying God with thanksgiving,19,Psa 69:30
281827,281826,source,103,,pair,"God's name, the object of the psalmist's praise (v30)",19,Psa 69:30
281830,281831,target,107,,pair,"God, with thanksgiving",19,Psa 69:30
281830,281831,manner,108,,pair,with thanksgiving,19,Psa 69:30
281830,281826,coupling,112,,pair,paired with praise in song,19,Psa 69:30
281831,281830,coupling,112,,pair,the substance of the magnifying,19,Psa 69:30
281838,281840,operation,106,,event,see and be glad,19,Psa 69:32
281838,281840,coupling,112,,pair,paired with their gladness and the seekers' reviving,19,Psa 69:32
281840,281838,coupling,112,,pair,the gladness of the humble who see,19,Psa 69:32
281841,281845,coupling,112,,pair,the seekers whose hearts revive,19,Psa 69:32
281845,281844,seat,104,,pair,the heart,19,Psa 69:32
281845,281844,manner,108,,pair,in the heart,19,Psa 69:32
281845,281841,coupling,112,,pair,the reviving of the seekers' hearts,19,Psa 69:32
281856,281857,target,107,,pair,God's name,19,Psa 69:36
281856,306609,source,103,,pair,because God will save Zion (v35),19,Psa 69:36
281857,281856,source,103,,pair,"God's name, the object of the servants' love (v36)",19,Psa 69:36
281864,281869,coupling,112,,pair,paired with those who attack him with lies,19,Psa 69:4
281864,281785,source,103,,pair,on whom God's indignation is asked to fall (v24),19,Psa 69:4
281869,281864,coupling,112,,pair,paired with the causeless hatred,19,Psa 69:4
281877,281878,source,103,,pair,God knows the psalmist's folly (v5),19,Psa 69:5
281878,281877,operation,106,,event,known (by God),19,Psa 69:5
281878,281879,coupling,112,,pair,paired with the wrongs he has done,19,Psa 69:5
281879,281878,coupling,112,,pair,paired with his folly,19,Psa 69:5
281883,281889,coupling,112,,pair,paired with those who seek God,19,Psa 69:6
281889,281883,coupling,112,,pair,paired with those who hope in God,19,Psa 69:6
281896,281897,manner,108,,pair,dishonor covering his face,19,Psa 69:7
281896,281905,coupling,112,,pair,the reproaches that fell on him for God (v9),19,Psa 69:7
281897,281896,coupling,112,,pair,paired with the reproach borne for God,19,Psa 69:7
281902,281904,operation,106,,event,consume him,19,Psa 69:9
281902,281904,manner,108,,pair,"consuming, all-devouring",19,Psa 69:9
281902,281905,coupling,112,,pair,paired with the reproaches of God's revilers falling on him,19,Psa 69:9
281905,281907,operation,106,,event,fall on him,19,Psa 69:9
281905,281896,coupling,112,,pair,the reproach borne for God (v7),19,Psa 69:9
306603,306604,source,103,,pair,God hears the needy (v33),19,Psa 69:33
306604,306603,operation,106,,event,heard by God,19,Psa 69:33
306604,306603,source,103,,pair,whom the LORD hears and does not despise (v33),19,Psa 69:33
306606,306604,source,103,,pair,God does not despise his imprisoned people (v33),19,Psa 69:33
306609,281856,source,103,,pair,"God will save Zion, ground of the servants' love and dwelling (v35->v36)",19,Psa 69:35
281999,282030,source,103,,pair,God's deliverance the needy psalmist pleads (v1->v5),19,Psa 70:1
282001,282030,source,103,,pair,God's hastening the needy psalmist begs (v1->v5),19,Psa 70:1
282002,282030,source,103,,pair,God's help the needy psalmist seeks (v1->v5),19,Psa 70:1
282005,282006,target,107,,pair,the psalmist's life,19,Psa 70:2
282005,282010,coupling,112,,pair,paired with those who delight in his hurt,19,Psa 70:2
282010,282012,target,107,,pair,in the psalmist's hurt,19,Psa 70:2
282010,282005,coupling,112,,pair,paired with those who seek his life,19,Psa 70:2
282019,282020,coupling,112,,pair,issues in rejoicing and gladness in God,19,Psa 70:4
282020,282021,coupling,112,,pair,paired with gladness,19,Psa 70:4
282021,282020,coupling,112,,pair,paired with rejoicing,19,Psa 70:4
282022,282023,target,107,,pair,God's salvation,19,Psa 70:4
282022,282027,manner,108,,pair,"saying evermore, God is great",19,Psa 70:4
282022,282027,coupling,112,,pair,issues in magnifying God evermore,19,Psa 70:4
282023,282022,source,103,,pair,"God's salvation, the object of the God-seekers' love (v4)",19,Psa 70:4
282027,282022,coupling,112,,pair,the praise that flows from loving God's salvation,19,Psa 70:4
282029,282030,coupling,112,,pair,paired with being needy,19,Psa 70:5
282030,282029,coupling,112,,pair,paired with being poor,19,Psa 70:5
282030,282031,source,103,,pair,whom God his help and deliverer must hasten to save (v5),19,Psa 70:5
282031,282030,source,103,,pair,God asked to hasten to the needy psalmist (v5),19,Psa 70:5
282033,282030,source,103,,pair,God is the needy psalmist's help (v5),19,Psa 70:5
282034,282030,source,103,,pair,God is the needy psalmist's deliverer (v5),19,Psa 70:5
282037,282030,source,103,,pair,God asked not to delay for the needy psalmist (v5),19,Psa 70:5
282040,282213,coupling,112,,pair,grounded in God his rock and refuge (v3),19,Psa 71:1
282040,282118,source,103,,pair,resting on God's righteousness to deliver and save (v2),19,Psa 71:1
282046,282047,target,107,,pair,for the psalmist's life,19,Psa 71:10
282046,282056,coupling,112,,pair,"the foes who seek his hurt (v13,24)",19,Psa 71:10
282056,282058,target,107,,pair,the psalmist's hurt,19,Psa 71:13
282056,282169,coupling,112,,pair,the same seeking his hurt at the psalm's close (v24),19,Psa 71:13
282060,282062,manner,108,,pair,"continually, praising more and more",19,Psa 71:14
282060,282062,coupling,112,,pair,paired with ever-increasing praise,19,Psa 71:14
282060,282130,source,103,,pair,confident God will revive and comfort him again (v20-21),19,Psa 71:14
282062,282064,manner,108,,pair,yet more and more,19,Psa 71:14
282062,282060,coupling,112,,pair,paired with continual hope,19,Psa 71:14
282067,282068,target,107,,pair,God's righteous acts and salvation,19,Psa 71:15
282067,282081,coupling,112,,pair,the testimony renewed as reminding and proclaiming (v16-18),19,Psa 71:15
282068,282067,source,103,,pair,"God's righteous acts, which the psalmist tells (v15)",19,Psa 71:15
282069,282067,source,103,,pair,"God's saving deeds, which the psalmist tells (v15)",19,Psa 71:15
282077,282081,source,103,,pair,"God's mighty deeds, which the psalmist recounts (v16)",19,Psa 71:16
282081,282082,target,107,,pair,"God's righteousness, his alone",19,Psa 71:16
282081,282077,manner,108,,pair,coming with the mighty deeds of the Lord GOD,19,Psa 71:16
282081,282067,coupling,112,,pair,paired with telling and proclaiming God's deeds,19,Psa 71:16
282082,282081,source,103,,pair,"God's righteousness alone, which the psalmist reminds them of (v16)",19,Psa 71:16
282087,282089,source,103,,pair,"God has taught the psalmist from youth, who still proclaims (v17)",19,Psa 71:17
282089,282091,target,107,,pair,God's wondrous deeds,19,Psa 71:17
282089,282087,manner,108,,pair,"taught from youth, still proclaiming",19,Psa 71:17
282089,282099,coupling,112,,pair,continued in proclaiming to the next generation (v18),19,Psa 71:17
282091,282089,source,103,,pair,"God's wondrous deeds, which the psalmist proclaims (v17)",19,Psa 71:17
282097,282099,source,103,,pair,God asked not to forsake him until he proclaims to the next generation (v18),19,Psa 71:18
282099,282100,target,107,,pair,"God's might and power, to another generation",19,Psa 71:18
282099,282097,coupling,112,,pair,the mission that keeps him from being forsaken,19,Psa 71:18
282100,282099,source,103,,pair,"God's might, which the psalmist proclaims to the next generation (v18)",19,Psa 71:18
282103,282099,source,103,,pair,"God's power, proclaimed to all to come (v18)",19,Psa 71:18
282106,282099,source,103,,pair,"God's righteousness reaching the heavens, proclaimed (v19)",19,Psa 71:19
282118,282040,source,103,,pair,"God's righteousness, ground of the psalmist's refuge (v2)",19,Psa 71:2
282119,282040,source,103,,pair,God's deliverance the refuge-taker seeks (v2),19,Psa 71:2
282120,282040,source,103,,pair,God's rescue the refuge-taker seeks (v2),19,Psa 71:2
282121,282040,source,103,,pair,God asked to incline his ear to the refuge-taker (v2),19,Psa 71:2
282123,282040,source,103,,pair,God's saving the refuge-taker seeks (v2),19,Psa 71:2
282130,282060,source,103,,pair,"God will revive the psalmist, ground of his continual hope (v20->v14)",19,Psa 71:20
282137,282060,source,103,,pair,"God will increase the psalmist's greatness, ground of his hope (v21->v14)",19,Psa 71:21
282139,282060,source,103,,pair,"God will comfort the psalmist again, ground of his hope (v21->v14)",19,Psa 71:21
282144,282146,target,107,,pair,"God, for his faithfulness",19,Psa 71:22
282144,282149,coupling,112,,pair,paired with singing praises with the lyre,19,Psa 71:22
282146,282144,source,103,,pair,"God's faithfulness, the theme of the psalmist's praise (v22)",19,Psa 71:22
282149,282151,target,107,,pair,the Holy One of Israel,19,Psa 71:22
282149,282144,coupling,112,,pair,paired with praise on the harp,19,Psa 71:22
282151,282149,source,103,,pair,"God the Holy One, to whom the psalmist sings (v22)",19,Psa 71:22
282154,282156,coupling,112,,pair,paired with singing praises,19,Psa 71:23
282154,282159,source,103,,pair,his soul which God has redeemed (v23),19,Psa 71:23
282156,282154,coupling,112,,pair,paired with the shout of joy,19,Psa 71:23
282159,282154,source,103,,pair,"God has redeemed the psalmist's soul, ground of his joy (v23)",19,Psa 71:23
282162,282163,target,107,,pair,God's righteous help,19,Psa 71:24
282162,282067,coupling,112,,pair,"the lifelong testimony, now that the foes are shamed",19,Psa 71:24
282163,282162,source,103,,pair,"God's righteous help, of which the psalmist's tongue talks (v24)",19,Psa 71:24
282169,282170,target,107,,pair,the psalmist's hurt,19,Psa 71:24
282169,282056,coupling,112,,pair,"the seeking-hurt of v13, now brought to shame",19,Psa 71:24
282173,282040,source,103,,pair,God as a rock of refuge for the psalmist (v3),19,Psa 71:3
282177,282040,source,103,,pair,God has commanded to save the psalmist (v3),19,Psa 71:3
282183,282040,source,103,,pair,God's rescue from the wicked the refuge-taker seeks (v4),19,Psa 71:4
