strong,stepGloss,language,cluster_code,short_name,source,created_at
G1474,to raze,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1475,ground,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1476,steadfast,Greek,M34,Patience & Perseverance,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1477,foundation,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:09Z
G1478,Hezekiah,Greek,T8,Party-Human,claude-scan-20260908,2026-09-08 12:52:34
G1479,self-made religion,Greek,M31,Faith,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1480,be accustomed,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1481,governor,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1482,Gentile-like,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1483,Gentile-way,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1484,Gentiles,Greek,T11,Corporate-Collective,claude-scan-20260908,2026-09-08 08:37:58
G1485,custom,Greek,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1486,to have a custom,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1487G,if,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:09Z
G1487H,if: not,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1487I,if: is[question],Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1487J,if: if only,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1487K,if: surely,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1487L,if: else,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1487M,if: even though,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1488,you are,Greek,T3,Operations,claude-scan-20260908,2026-09-08 13:19:47
G1491,appearance,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1492G,to perceive: understand,Greek,M15,Knowing & Understanding,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1492H,to perceive: see,Greek,T3,Operations,claude-scan-20260908,2026-09-08 08:55:17
G1492I,to perceive: know,Greek,M15,Knowing & Understanding,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1493,idol's temple,Greek,T10,Places,claude-1605-37review-round2-20260909,2026-09-09T09:51:58Z
G1494,sacrificed to idols,Greek,M55,Destruction & Ruin,old-system-migration,2026-08-11T15:45:16Z
G1495,idolatry,Greek,M55,Destruction & Ruin,old-system-migration,2026-08-11T15:45:16Z
G1496,idolater,Greek,M55,Destruction & Ruin,old-system-migration,2026-08-11T15:45:16Z
G1496,idolater,Greek,T8,Party-Human,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G1497,idol,Greek,M55,Destruction & Ruin,old-system-migration,2026-08-11T15:45:16Z
G1497,idol,Greek,T12,Objects-Artifacts,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G1498,may be,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1500,in vain,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1501,twenty,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1502,to yield,Greek,M15,Knowing & Understanding,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1503,to resemble,Greek,M15,Knowing & Understanding,old-system-migration,2026-08-11T15:45:16Z
G1504,image,Greek,M43,Prophecy & Vision,old-system-migration,2026-08-11T15:45:16Z
G1505,sincerity,Greek,M62,Truth & Sincerity,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G1506,pure,Greek,M12,Righteousness & Integrity,old-system-migration,2026-08-11T15:45:16Z
G1510,to be,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G1511,to exist,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1512,if so/since,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1514,be at peace,Greek,M33,Rest & Peace,old-system-migration,2026-08-11T15:45:16Z
G1515,peace,Greek,M33,Rest & Peace,old-system-migration,2026-08-11T15:45:16Z
G1516,peaceful,Greek,M33,Rest & Peace,old-system-migration,2026-08-11T15:45:16Z
G1517,to make peace,Greek,M33,Rest & Peace,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
G1518,peacemaker,Greek,M33,Rest & Peace,old-system-migration,2026-08-11T15:45:16Z
G1519,toward,Greek,T2,Supplementary,claude-scan-20260915,2026-09-15 07:10:52
G1520,one,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1521,to bring in,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1522,to listen to,Greek,M41,Being Heard,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G1523,to receive,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1524,to enter,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1525,to enter,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1526,they are,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1528,to invite,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1529,entry,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1530,to rush into,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1531,to enter,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1532,to run in,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1533,to bring in,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1534,then,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:10Z
G1535,whether,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1537,out from,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G1538,each,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:10Z
G1539,always,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:10Z
G1540,hundred,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1541,a hundred years old,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1542,a hundred times,Greek,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1543,centurion,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1544,to expel,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1545,way out,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1546,jettisoning,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1547,to marry,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
G1548,to give in marriage,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1549,descendant,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1550,to expend,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
G1551,to wait for,Greek,M68,Hope & Waiting,claude-scan-20260908,2026-09-08 09:15:29
G1552,clearly evident,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1553,be away,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1554,to lease,Greek,T3,Operations,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
G1555,to tell in detail,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1556,to avenge,Greek,M26,Judgment & Condemnation,old-system-migration,2026-08-11T15:45:16Z
G1557,vengeance,Greek,M26,Judgment & Condemnation,old-system-migration,2026-08-11T15:45:16Z
G1558,avenging,Greek,M26,Judgment & Condemnation,old-system-migration,2026-08-11T15:45:16Z
G1559,to persecute,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1560,handed over,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1561,expectation,Greek,M68,Hope & Waiting,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G1562,to strip,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1563,there,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:10Z
G1564,from there,Greek,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1565,that,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:10Z
G1566,there,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:10Z
G1567,to seek out,Greek,M83,Seeking & Inquiring,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G1568,be awe-struck,Greek,M01,Fear & Awe,old-system-migration,2026-08-11T15:45:16Z
G1569,astonished,Greek,M48,Astonishment & Wonder,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G1570,exposed,Greek,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1571,to cleanse,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1572,be enflamed,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1573,to lose heart,Greek,M47,Inner Seat,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G1574,to pierce,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1575,to break off,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1576,to exclude,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1577,assembly,Greek,M44,Covenant & Fellowship,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G1578,to turn from,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
G1579,to swim out,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1580,to carry out,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1581,to prevent,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1582,to hang upon,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1583,to speak out,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1584,to shine out,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1585,to forget,Greek,M81,Memory (act),heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G1586,to select,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1587,to fail,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1588,select,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1589,selecting,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1590,to faint,Greek,M24,Faintness & Despair,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1591,to wipe off,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1592,to ridicule,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1593,to withdraw,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1594,to wake up,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1595,voluntary,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1596,voluntarily,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1597,of old,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1598,to test/tempt,Greek,M35,Being Tested,old-system-migration,2026-08-11T15:45:16Z
G1599,to send away/out,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
G1600,to extend,Greek,T3,Operations,auto-precedent,2026-08-12T14:51:10Z
G1601,to fall out,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:06:00
G1602,to sail out/away,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
G1603,to fulfill,Greek,T3,Operations,auto-precedent,2026-08-12T14:51:10Z
G1604,fulfillment,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1605,be astonished,Greek,M48,Astonishment & Wonder,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G1606,to expire,Greek,M24,Faintness & Despair,auto-precedent,2026-08-12T14:51:10Z
G1607,to depart,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
G1608,to fornicate,Greek,M28,Envy & Greed,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1609,to spit out,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1610,to uproot,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1611,amazement,Greek,M48,Astonishment & Wonder,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G1612,be warped,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1613,to disturb greatly,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
G1614,to stretch out,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1615,to finish up,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
G1616,earnestness,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1617,earnestly,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1618,fervent,Greek,M69,Self-Control & Zeal,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G1619,fervently,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1620,to explain/expose,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1621,to shake out/off,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1622,outside/except,Greek,T2,Supplementary,claude-scan-20260915,2026-09-15 07:10:52
G1623,sixth,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1624,to turn/wander away,Greek,M11,Turning & Repentance,claude-scan-20260908,2026-09-08 09:15:29
G1625,to nourish/rear,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1627,to bring/carry out,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1628,to escape,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1629,to terrify,Greek,T3,Operations,llm-reassignment-v1_1-20260811,2026-08-12T08:40:51Z
G1630,terrified,Greek,M01,Fear & Awe,old-system-migration,2026-08-11T15:45:16Z
G1631,to put out,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1632,to pour out,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1633,to go out,Greek,T3,Operations,claude-scan-20260908,2026-09-08 13:19:47
G1634,to expire,Greek,M24,Faintness & Despair,old-system-migration,2026-08-11T15:45:16Z
G1635,voluntarily,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1636,olive tree,Greek,T2,Supplementary,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1637,olive oil,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1638,Olivet,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1640,lesser,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1641,to have little,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
G1642,to make less,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1643,to drive,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1644,lightness,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1645,light,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1646,least,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1647,least,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1648,Eleazar,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1649,rebuke,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1650,rebuke,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1651,to rebuke,Greek,T3,Operations,auto-precedent,2026-08-12T14:51:11Z
G1652,pitiful,Greek,M05,Kindness & Friendship,old-system-migration,2026-08-11T15:45:16Z
G1653,to have mercy,Greek,M50,Grace & Mercy,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G1654,charity,Greek,M05,Kindness & Friendship,old-system-migration,2026-08-11T15:45:16Z
G1655,merciful,Greek,M50,Grace & Mercy,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G1656,mercy,Greek,M50,Grace & Mercy,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G1657,freedom,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1658,free/freedom,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1659,to set free,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:06:00
G1660,coming,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1661,made of ivory,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1662G,Eliakim,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1664,Eliud,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1665,Elizabeth,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1666,Elisha,Greek,T8,Party-Human,claude-scan-20260908,2026-09-08 12:52:33
G1667,to roll up,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1668,sore,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1669,to have/cause sores,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
G1670,to draw/persuade,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
G1671,Greece,Greek,T10,Places,claude-scan-20260908,2026-09-08 12:47:48
G1672,"Greek, Gentile",Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1673,Greek,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1674,Gentile,Greek,T2,Supplementary,auto-precedent,2026-08-12T14:51:11Z
G1675,Hellenist,Greek,T11,Corporate-Collective,claude-scan-20260908,2026-09-08 12:47:48
G1676,Greek,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1677,to charge,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
G1679,to hope/expect,Greek,M68,Hope & Waiting,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G1680,hope,Greek,M68,Hope & Waiting,heuristic-family-grouping-v1-20260905,2026-09-05T16:20:27Z
G1681,Elymas,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1682,Eloi,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1683,of myself,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1684,to climb,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1685,to throw in,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:15:29
G1686,to dip in,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1687,to investigate,Greek,T3,Operations,auto-precedent,2026-08-12T14:51:11Z
G1688,to put on board,Greek,T3,Operations,claude-scan-20260908,2026-09-08 13:19:47
G1689,to look into/upon,Greek,T3,Operations,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1690,be agitated,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1691,me myself,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1692,to vomit,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1693,be enraged,Greek,T2,Supplementary,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1694,Immanuel,Greek,T8,Party-Human,claude-scan-20260908,2026-09-08 12:52:33
G1695,Emmaus,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1696,to abide in/by,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1697,Hamor,Greek,T8,Party-Human,claude-scan-20260908,2026-09-08 12:52:33
G1698,to me myself,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1699,mine own,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1700,of me myself,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1701,jeering,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1702,to mock,Greek,M08,Pride & Arrogance,llm-allocation-v1_3-20260811,2026-08-12T07:58:39Z
G1703,a mocker,Greek,T2,Supplementary,claude-scan-20260908,2026-09-08 13:32:20
G1704,to walk in/among,Greek,M76,Walk & Conduct,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1705,to fill up,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
G1706,to fall into,Greek,T3,Operations,claude-scan-20260908,2026-09-08 09:06:00
G1707,to entangle/involve,Greek,T3,Operations,manual-backfill-triage-20260813,2026-08-13T09:10:57Z
