verse_span_id,ve_nr,ve_label,value,from_span,to_span,resolution,pair_kind
272872,117,device,"literal — the inmost self that is calmed and quieted, the object of the stilling.",,,inferred,value
272872,118,direction,"inward — the inmost self that is calmed and quieted, the ob",,,inferred,value
272874,101,sense,weaned (gamal),,,,value
272874,114,discovery,"v2: 'like a WEANED (gamal) child with its mother' - the weaning, image of the stilled soul. Standalone.",,,,note
272874,115,role,standalone,,,,value
272877,101,sense,weaned child (gamal),,,,value
272877,114,discovery,"v2: 'like a WEANED CHILD (gamal)' - the child no longer craving the breast, image of contentment (char soul, 272879). Standalone.",,,,note
272877,115,role,standalone,,,,value
272879,101,sense,soul (nephesh),,,,value
272879,102,type,faculty,,,,value
272879,104,seat,none,,,none,flag
272879,105,bearer,the psalmist,,272879,inferred,flag
272879,106,operation,rest content,,,,event
272879,107,target,weaned from craving,,272879,inferred,flag
272879,108,manner,none,,,none,flag
272879,109,intensity,none,,,none,flag
272879,110,specifier,none,,,none,flag
272879,111,effect,none,,,none,flag
272879,112,coupling,internal:ib-state,,272879,inferred,flag
272879,114,discovery,"v2: 'like a weaned child is my SOUL (nephesh) within me' - the operation of contentment: the self weaned from its craving, no longer fretting for what it once demanded, at rest.",,,,note
272879,115,role,characteristic,,,,value
272879,116,locus,paired with the weaned child,,,,value
272879,117,device,"literal — the operation of contentment: the self weaned from its craving, no longer fretting for what it once demanded, at rest.",,,inferred,value
272879,118,direction,inward — the operation of contentment: the self weaned from,,,inferred,value
272882,101,sense,hope (yachal),,,,value
272882,102,type,disposition,,,,value
272882,104,seat,none,,,none,flag
272882,105,bearer,Israel,,272882,inferred,flag
272882,106,operation,hope,,,,event
272882,107,target,in the LORD,,272882,inferred,flag
272882,108,manner,none,,,none,flag
272882,109,intensity,none,,,none,flag
272882,110,specifier,none,,,none,flag
272882,111,effect,none,,,none,flag
272882,112,coupling,external:god,,272882,inferred,flag
272882,114,discovery,"v3: 'O Israel, HOPE (yachal) in the LORD from this time forth and forevermore' - the stilled trust widened to the whole people, hope as the settled posture.",,,,note
272882,115,role,characteristic,,,,value
272882,116,locus,paired with the stilled soul,,,,value
272882,117,device,"literal — the stilled trust widened to the whole people, hope as the settled posture.",,,inferred,value
272882,118,direction,"toward-god — the stilled trust widened to the whole people, hop",,,inferred,value
272888,101,sense,Ascents (maalah),,,,value
272888,114,discovery,v0: heading. Standalone.,,,,note
272888,115,role,standalone,,,,value
272889,101,sense,remember (zakar),,,,value
272889,103,source,God-content qualifier,272889,272893,span,pair
272889,114,discovery,"v1: 'REMEMBER (zakar), O LORD, in David's favour' - God's remembrance petitioned. Qualifier.",,,,note
272889,115,role,qualifier,,,,value
272893,101,sense,endure hardship (anah),,,,value
272893,102,type,state,,,,value
272893,104,seat,none,,,none,flag
272893,105,bearer,David,,272893,inferred,flag
272893,106,operation,afflict himself / endure,,,,event
272893,107,target,for God's house,,272893,inferred,flag
272893,108,manner,none,,,none,flag
272893,109,intensity,none,,,none,flag
272893,110,specifier,none,,,none,flag
272893,111,effect,none,,,none,flag
272893,112,coupling,internal:ib-state,,272893,inferred,flag
272893,114,discovery,"v1: 'Remember... all the hardships he ENDURED (anah)' - the operation of consuming devotion: David's self-affliction, the hardship he bore for the sake of housing God.",,,,note
272893,115,role,characteristic,,,,value
272893,116,locus,paired with his vow to house the ark,,,,value
272893,117,device,"literal — the operation of consuming devotion: David's self-affliction, the hardship he bore for the sake of housing God.",,,inferred,value
272893,118,direction,static — the operation of consuming devotion: David's self-,,,inferred,value
272898,101,sense,turn away (shuv),,,,value
272898,103,source,God-content qualifier,272898,272893,span,pair
272898,114,discovery,v10: 'do not TURN AWAY (shuv) the face of your anointed' - God's not-rejecting the king. Qualifier.,,,,note
272898,115,role,qualifier,,,,value
272901,101,sense,anointed (mashiach),,,,value
272901,114,discovery,"v10: 'the face of your ANOINTED (mashiach)' - the king, David's line, image. Standalone.",,,,note
272901,115,role,standalone,,,,value
272903,101,sense,swore (shaba),,,,value
272903,103,source,God-content qualifier,272903,272916,span,pair
272903,114,discovery,v11: 'The LORD SWORE (shaba) to David a sure oath' - God's oath to David. Qualifier.,,,,note
272903,115,role,qualifier,,,,value
272905,101,sense,sure oath (emeth),,,,value
272905,103,source,God-content qualifier,272905,272916,span,pair
272905,114,discovery,"v11: 'a SURE OATH (emeth) from which he will not turn back' - God's true, firm oath. Qualifier.",,,,note
272905,115,role,qualifier,,,,value
272907,101,sense,turn back (shuv),,,,value
272907,103,source,God-content qualifier,272907,272916,span,pair
272907,114,discovery,v11: 'from which he will not TURN BACK (shuv)' - God's unbreakable oath. Qualifier.,,,,note
272907,115,role,qualifier,,,,value
272909,101,sense,sons / fruit (peri),,,,value
272909,114,discovery,"v11: 'the fruit (peri) of your body' - David's offspring, image. Standalone.",,,,note
272909,115,role,standalone,,,,value
272910,101,sense,body (beten),,,,value
272910,114,discovery,"v11: 'the fruit of your BODY (beten)' - David's line, image. Standalone.",,,,note
272910,115,role,standalone,,,,value
272911,101,sense,set (shith),,,,value
272911,103,source,God-content qualifier,272911,272916,span,pair
272911,114,discovery,v11: 'I will SET (shith) on your throne the fruit of your body' - God's establishing of the line. Qualifier.,,,,note
272911,115,role,qualifier,,,,value
272913,101,sense,throne (kisse),,,,value
272913,114,discovery,"v11: 'I will set on your THRONE (kisse)' - the Davidic throne, image. Standalone.",,,,note
272913,115,role,standalone,,,,value
272916,101,sense,keep (shamar),,,,value
272916,102,type,action,,,,value
272916,104,seat,none,,,none,flag
272916,105,bearer,David's sons,,272916,inferred,flag
272916,106,operation,keep,,,,event
272916,107,target,God's covenant,,272916,inferred,flag
272916,108,manner,none,,,none,flag
272916,109,intensity,none,,,none,flag
272916,110,specifier,none,,,none,flag
272916,111,effect,none,,,none,flag
272916,112,coupling,external:god,,272916,inferred,flag
272916,114,discovery,"v12: 'If your sons KEEP (shamar) my covenant' - the sons' keeping, the condition on which the enduring throne hangs.",,,,note
272916,115,role,characteristic,,,,value
272916,116,locus,paired with the throne promised,,,,value
272916,117,device,"literal — the sons' keeping, the condition on which the enduring throne hangs.",,,inferred,value
272916,118,direction,"static — the sons' keeping, the condition on which the endu",,,inferred,value
272917,101,sense,covenant (berith),,,,value
272917,103,source,God-content qualifier,272917,272916,span,pair
272917,114,discovery,v12: 'If your sons keep my COVENANT (berith)' - God's covenant. Qualifier.,,,,note
272917,115,role,qualifier,,,,value
272918,101,sense,testimonies (edut),,,,value
272918,103,source,God-content qualifier,272918,272916,span,pair
272918,114,discovery,v12: 'and my TESTIMONIES (edut) that I shall teach them' - God's testimonies. Qualifier.,,,,note
272918,115,role,qualifier,,,,value
272920,101,sense,teach (lamad),,,,value
272920,103,source,God-content qualifier,272920,272916,span,pair
272920,114,discovery,v12: 'that I shall TEACH (lamad) them' - God's teaching. Qualifier.,,,,note
272920,115,role,qualifier,,,,value
272924,101,sense,sit (yashab),,,,value
272924,103,source,God-content qualifier,272924,272916,span,pair
272924,114,discovery,v12: 'their sons also forever shall SIT (yashab) on your throne' - God's granting of the throne. Qualifier.,,,,note
272924,115,role,qualifier,,,,value
272926,101,sense,throne (kisse),,,,value
272926,114,discovery,"v12: 'shall sit on your THRONE (kisse)' - the dynasty, image. Standalone.",,,,note
272926,115,role,standalone,,,,value
272928,101,sense,chosen (bachar),,,,value
272928,103,source,God-content qualifier,272928,272943,span,pair
272928,114,discovery,v13: 'For the LORD has CHOSEN (bachar) Zion' - God's election of Zion. Qualifier.,,,,note
272928,115,role,qualifier,,,,value
272930,101,sense,desired (avah),,,,value
272930,103,source,God-content qualifier,272930,272943,span,pair
272930,114,discovery,v13: 'he has DESIRED (avah) it for his dwelling place' - God's desire for Zion. Qualifier.,,,,note
272930,115,role,qualifier,,,,value
272932,101,sense,dwelling place (moshab),,,,value
272932,114,discovery,"v13: 'he has desired it for his DWELLING PLACE (moshab)' - Zion as God's seat, image. Standalone.",,,,note
272932,115,role,standalone,,,,value
272934,101,sense,resting place (menuchah),,,,value
272934,114,discovery,"v14: 'This is my RESTING PLACE (menuchah) forever' - Zion as God's rest, image. Standalone.",,,,note
272934,115,role,standalone,,,,value
272937,101,sense,dwell (yashab),,,,value
272937,103,source,God-content qualifier,272937,272943,span,pair
272937,114,discovery,"v14: 'here I will DWELL (yashab), for I have desired it' - God's dwelling in Zion. Qualifier.",,,,note
272937,115,role,qualifier,,,,value
272938,101,sense,desired (avah),,,,value
272938,103,source,God-content qualifier,272938,272943,span,pair
272938,114,discovery,v14: 'for I have DESIRED (avah) it' - God's desire for Zion. Qualifier.,,,,note
272938,115,role,qualifier,,,,value
272941,101,sense,clothe (labesh),,,,value
272941,103,source,God-content qualifier,272941,272943,span,pair
272941,114,discovery,v16: 'Her priests I will CLOTHE (labesh) with salvation' - God's clothing of the priests. Qualifier.,,,,note
272941,115,role,qualifier,,,,value
272942,101,sense,salvation (yesha),,,,value
272942,103,source,God-content qualifier,272942,272943,span,pair
272942,114,discovery,v16: 'clothe with SALVATION (yesha)' - God's salvation. Qualifier.,,,,note
272942,115,role,qualifier,,,,value
272943,101,sense,saints (chasid),,,,value
272943,102,type,status,,,,value
272943,104,seat,none,,,none,flag
272943,105,bearer,the saints,,272943,inferred,flag
272943,106,operation,shout for joy,,,,event
272943,107,target,at God's salvation,,272943,inferred,flag
272943,108,manner,none,,,none,flag
272943,109,intensity,none,,,none,flag
272943,110,specifier,'of Zion' — narrows to Zion,,,inferred,flag
272943,111,effect,none,,,none,flag
272943,112,coupling,internal:ib-state,,272943,inferred,flag
272943,114,discovery,"v16: 'her SAINTS (chasid) will shout for joy' - the godly of Zion, jubilant at the salvation that clothes them.",,,,note
272943,115,role,characteristic,,,,value
272943,116,locus,paired with the shout of joy,,,,value
272943,117,device,"literal — the godly of Zion, jubilant at the salvation that clothes them.",,,inferred,value
272943,118,direction,"static — the godly of Zion, jubilant at the salvation that ",,,inferred,value
272944,101,sense,shout (ranan),,,,value
272944,102,type,action,,,,value
272944,104,seat,none,,,none,flag
272944,105,bearer,the saints,,272944,inferred,flag
272944,106,operation,shout,,,,event
272944,107,target,for joy,,272944,inferred,flag
272944,108,manner,none,,,none,flag
272944,109,intensity,none,,,none,flag
272944,110,specifier,none,,,none,flag
272944,111,effect,none,,,none,flag
272944,112,coupling,external:god,,272944,inferred,flag
272944,114,discovery,"v16: 'her saints will SHOUT (ranan) for joy' - the shout of the saints, worship overflowing at God's blessing.",,,,note
272944,115,role,characteristic,,,,value
272944,116,locus,paired with the joy,,,,value
272944,117,device,"literal — the shout of the saints, worship overflowing at God's blessing.",,,inferred,value
272944,118,direction,"static — the shout of the saints, worship overflowing at Go",,,inferred,value
272945,101,sense,joy (ranan),,,,value
272945,102,type,state,,,,value
272945,104,seat,none,,,none,flag
272945,105,bearer,the saints,,272945,inferred,flag
272945,106,operation,rejoice,,,,event
272945,107,target,in God's salvation,,272945,inferred,flag
272945,108,manner,none,,,none,flag
272945,109,intensity,none,,,none,flag
272945,110,specifier,none,,,none,flag
272945,111,effect,none,,,none,flag
272945,112,coupling,internal:ib-state,,272945,inferred,flag
272945,114,discovery,"v16: 'will shout for JOY (ranan)' - the joy itself, the gladness that voices the shout.",,,,note
272945,115,role,characteristic,,,,value
272945,116,locus,paired with the shout,,,,value
272945,117,device,"literal — the joy itself, the gladness that voices the shout.",,,inferred,value
