cluster,verse,term,strongs,bucket,overlap,R_read,M_lexical,flagged
M38,Eph 1:13,soteria,G4991,LOW,0.12,salvation / spiritual and eternal deliverance from which the gospel takes its defining character,"a saving, preservation, rescue, deliverance, the state of not being in grave dan",0
M39,Hag 2:19,ba.rakh,H1288,LOW,0.12,to bless (God's prospective bestowing of favor and fruitfulness upon the people),"to be blessed, be adored /// to be blessed, bless oneself /// to bless /// to bless oneself (TWOT) to praise, salute, curse Aramaic equivalent: be.rakh (בּ /// to cause to kneel /// to kneel to bless",0
M41,1Ki 19:14,ba.qash,H1245,LOW,0.12,to seek — Israel's seeking Elijah's life (repeated after the theophany),"to be sought /// to seek to find to seek to secure to seek the face to desire, demand to require,",0
M41,Neh 1:11,qash.shav,H7183A,LOW,0.12,attentive — describing the disposition of God's ear toward Nehemiah's prayer,"attentive Another spelling of qash.shuv (קַשֻּׁב ""attentive"" H7183B)",0
M41,Mic 3:1,sha.ma,H8085G,LOW,0.12,"hear — a summoning call to attentive listening, implying moral accountability","1a1) to hear (perceive by ear) 1a2) to hear of or concerning 1a3) to hear (have /// 1b1) to be heard (of voice or sound) 1b2) to be heard of 1b3) to be regarded, be /// 1d1) to cause to hear, tell, proclaim, utter a sound 1d2) to sound aloud (musica",0
M41,Num 11:10,sha.ma,H8085G,LOW,0.12,to hear — Moses hearing the people weeping at every tent door,"1a1) to hear (perceive by ear) 1a2) to hear of or concerning 1a3) to hear (have /// 1b1) to be heard (of voice or sound) 1b2) to be heard of 1b3) to be regarded, be /// 1d1) to cause to hear, tell, proclaim, utter a sound 1d2) to sound aloud (musica",0
M41,Luk 22:2,zēteō,G2212,LOW,0.12,to seek persistently how to accomplish something — ongoing scheming to kill Jesus,"to look for, seek out; to try to obtain, desire to possess, strive for to seek,",0
M42,Psa 77:12,ha.gah,H1897,LOW,0.12,"to meditate — deep, murmuring inner contemplation of God's mighty deeds"," /// to roar, growl, groan to utter, speak to meditate, devise, muse, imagine (Poal)",0
M44,Eze 35:11,chay.yah,H2416D,LOW,0.12,"living / ""as I live"" — the divine oath (""community"" gloss is a mislabeled duplicate)",community,0
M44,1Ki 8:46,o.yev,H0341,LOW,0.12,enemy — the enemy into whose land divine anger would deliver sinful Israel,enemy personal national,0
M44,Lam 2:3,o.yev,H0341,LOW,0.12,enemy — the foe before whom the LORD has withdrawn his protecting right hand,enemy personal national,0
M44,1Sa 25:39,riv,H7378,LOW,0.12,to plead (a cause) — the LORD having pleaded David's cause of reproach against Nabal,"to contend against /// to strive physically with words to conduct a case or suit (legal), sue to make c",0
M45,Zec 7:14,shuv,H7725O,LOW,0.12,to pass through / go to and fro (of persons traversing the land) — physical movement/return,"1a1) to turn back, return 1a1a) to turn back 1a1b) to return, come or go back 1a /// to cause to return, bring back 1d1) to bring back, allow to return, put back, dr",0
M46,Rom 11:33,ploutos,G4149,LOW,0.12,"the abundant, overflowing blessings and benefits flowing from God — divine riches","riches, wealth, opulence, Mt. 13:22 Lk. 8:14 in NT, πλοῦτος τοῦ Θεοῦ, or Χριστοῦ",0
M02,Dan 6:14,be.esh,H0888,LOW,0.14,to be displeasing / distressed — the king much distressed at the decree trapping Daniel,"(P'al) to be evil, be bad, be displeasing Aramaic of ba.ash (בָּאַשׁ ""to stink""",0
M02,2Sa 3:8,cha.rah,H2734,LOW,0.14,to be angry — Abner's wounded fury at Ish-bosheth's accusation," /// to be angry with, be incensed /// to burn, kindle /// to burn, kindle (anger) /// to heat oneself in vexation",0
M02,2Ch 12:7,che.mah,H2534,LOW,0.14,"wrath — God's wrath, withheld because they humbled themselves","heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,2Ch 36:16,che.mah,H2534,LOW,0.14,wrath — the LORD's wrath risen past remedy at persistent contempt,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Deu 32:33,che.mah,H2534,LOW,0.14,poison / venom — the literal serpent-poison imaging the enemies' wine,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Eze 14:19,che.mah,H2534,LOW,0.14,wrath — God's wrath poured out through pestilence to cut off man and beast,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Eze 20:13,che.mah,H2534,LOW,0.14,wrath — God's wrath threatened against rebellious wilderness Israel,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Eze 20:33,che.mah,H2534,LOW,0.14,wrath — God's poured-out wrath accompanying his sovereign kingship over Israel,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Eze 20:8,che.mah,H2534,LOW,0.14,wrath — God's wrath threatened against idolatrous Israel in Egypt,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Eze 24:8,che.mah,H2534,LOW,0.14,wrath — God's wrath roused to avenge the city's uncovered bloodguilt,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Eze 25:17,che.mah,H2534,LOW,0.14,wrath — the fury charging God's rebukes in his great vengeance,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Eze 36:18,che.mah,H2534,LOW,0.14,wrath — God's wrath poured out for bloodshed and idol-defilement of the land,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Eze 38:18,che.mah,H2534,LOW,0.14,wrath — God's wrath roused against Gog's invasion of Israel,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Eze 8:18,che.mah,H2534,LOW,0.14,wrath — God's pitiless judgment-wrath that excludes sparing and pity,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Isa 27:4,che.mah,H2534,LOW,0.14,wrath (negated) — God's declared absence of wrath toward his vineyard,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Isa 51:17,che.mah,H2534,LOW,0.14,wrath — God's wrath imaged as a cup Jerusalem drinks to the dregs,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Isa 63:5,che.mah,H2534,LOW,0.14,wrath — God's own wrath as the sustaining force of his solitary judgment,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Jer 10:25,che.mah,H2534,LOW,0.14,wrath — the divine wrath the prophet prays down on the nations that devoured Jacob,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Jer 21:12,che.mah,H2534,LOW,0.14,wrath — God's wrath threatened to break out like unquenchable fire,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Jer 23:19,che.mah,H2534,LOW,0.14,wrath — the divine wrath gone forth as a whirling tempest on the wicked,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Jer 30:23,che.mah,H2534,LOW,0.14,wrath — the divine wrath gone forth as a whirling tempest on the wicked,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Jer 42:18,che.mah,H2534,LOW,0.14,"wrath — the wrath poured on Jerusalem, now threatening the Egypt-fleers","heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Jer 44:6,che.mah,H2534,LOW,0.14,"wrath — the divine wrath poured out and kindled, leaving Judah a waste","heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Jer 7:20,che.mah,H2534,LOW,0.14,"wrath — God's wrath poured out on the whole land and its life, unquenchable","heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Jer 4:4,che.mah,H2534,LOW,0.14,wrath — God's wrath threatened to break out like unquenchable fire,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Job 6:4,che.mah,H2534,LOW,0.14,poison / venom — the poison of God's arrows Job's spirit drinks,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Nah 1:6,che.mah,H2534,LOW,0.14,"wrath — the divine wrath poured out like fire, shattering rocks","heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Pro 21:14,che.mah,H2534,LOW,0.14,strong wrath (human) — the fierce wrath a secret bribe pacifies,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Psa 106:23,che.mah,H2534,LOW,0.14,wrath — the divine wrath Moses turned away by standing in the breach,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Psa 140:3,che.mah,H2534,LOW,0.14,venom / poison — the serpent's venom imaging the wicked's deadly speech,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Psa 76:10,che.mah,H2534,LOW,0.14,wrath (human) — man's wrath sovereignly turned to God's praise,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Psa 78:38,che.mah,H2534,LOW,0.14,"wrath — the divine wrath God did not fully stir up, restrained in compassion","heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,Psa 79:6,che.mah,H2534,LOW,0.14,anger — the divine anger the psalmist invokes against the godless nations,"heat, rage, hot displeasure, indignation, anger, wrath, poison, bottles heat fev",0
M02,1Sa 1:6,ka.a.s,H3708B,LOW,0.14,irritation / vexation — the distress Peninnah deliberately stirred in Hannah,"anger, vexation, provocation, grief vexation of men of God vexation, grief, frus",0
M02,Eze 20:28,ka.a.s,H3708B,LOW,0.14,"provocation — the provoking offerings of the high places, idolatry posing as worship","anger, vexation, provocation, grief vexation of men of God vexation, grief, frus",0
M02,Psa 85:4,ka.a.s,H3708B,LOW,0.14,indignation — the divine indignation the people plead God to put away,"anger, vexation, provocation, grief vexation of men of God vexation, grief, frus",0
M02,Mat 5:22,orgizō,G3710,LOW,0.14,to be angry — the anger with one's brother that Jesus makes liable to judgment,"(middle/passive) to be angry, enraged, to feel and express strong displeasure an",0
M02,Luk 15:28,orgizō,G3710,LOW,0.14,to be angry — the elder brother's resentful anger at the welcome of the prodigal,"(middle/passive) to be angry, enraged, to feel and express strong displeasure an",0
M02,Jam 1:20,orgē,G3709,LOW,0.14,"anger of man — human anger, which fails to produce God's righteousness","wrath, anger, the feeling and expression of strong displeasure and hostility; th",0
M02,Heb 3:11,orgē,G3709,LOW,0.14,wrath — the divine wrath in which God swore to bar the faithless from his rest,"wrath, anger, the feeling and expression of strong displeasure and hostility; th",0
M02,Luk 3:7,orgē,G3709,LOW,0.14,wrath — the coming divine wrath John warns the crowds to flee,"wrath, anger, the feeling and expression of strong displeasure and hostility; th",0
M02,Rev 6:17,orgē,G3709,LOW,0.14,wrath — the great day of divine wrath before which none can stand,"wrath, anger, the feeling and expression of strong displeasure and hostility; th",0
M02,Rom 13:5,orgē,G3709,LOW,0.14,"wrath — the divine wrath enacted through ordained authority, which the wrongdoer fears","wrath, anger, the feeling and expression of strong displeasure and hostility; th",0
M02,Rom 2:8,orgē,G3709,LOW,0.14,"wrath — the divine wrath, doubled with fury, recompensing the truth-rejecting","wrath, anger, the feeling and expression of strong displeasure and hostility; th",0
M02,Rom 5:9,orgē,G3709,LOW,0.14,wrath — the wrath of God against sin from which the justified are delivered in Christ,"wrath, anger, the feeling and expression of strong displeasure and hostility; th",0
M02,Num 11:29,qa.na,H7065,LOW,0.14,to be jealous (for / on behalf of) — Joshua's protective zeal for Moses' honour,"to be jealous of to be envious of to be zealous for to excite to jealous anger /// to provoke to jealous anger, cause jealousy",0
M02,Num 25:13,qa.na,H7065,LOW,0.14,"to be jealous (for God) — Phinehas's zeal for God, rewarded with perpetual priesthood","to be jealous of to be envious of to be zealous for to excite to jealous anger /// to provoke to jealous anger, cause jealousy",0
M02,Deu 32:21,qa.na,H7065,LOW,0.14,to make jealous — Israel making God jealous with no-gods; and God's retributive jealousy,"to be jealous of to be envious of to be zealous for to excite to jealous anger /// to provoke to jealous anger, cause jealousy",0
M02,Zec 1:2,qa.tsaph,H7107,LOW,0.14,to be angry — the LORD's great anger against the fathers' generation,"to be wroth, to be full of wrath, to be furious /// to provoke to wrath or anger /// to put oneself in a rage, anger oneself Aramaic equivalent: qe.tsaph (קְצַף ""be",0
M02,Zec 1:15,qa.tsaph,H7107,LOW,0.14,to be exceedingly angry — God's great anger at the complacent nations,"to be wroth, to be full of wrath, to be furious /// to provoke to wrath or anger /// to put oneself in a rage, anger oneself Aramaic equivalent: qe.tsaph (קְצַף ""be",0
M02,Num 1:53,qe.tseph,H7110A,LOW,0.14,wrath — the divine wrath the Levites' guarding prevents from falling on Israel,"wrath, anger of God of man",0
M02,1Ch 27:24,qe.tseph,H7110A,LOW,0.14,wrath — the divine wrath that came upon Israel for David's census,"wrath, anger of God of man",0
M02,2Ch 19:10,qe.tseph,H7110A,LOW,0.14,wrath — the divine wrath the judges' faithful warning keeps from the community,"wrath, anger of God of man",0
M02,Est 1:18,qe.tseph,H7110A,LOW,0.14,wrath (human / marital) — the wrath the courtiers foresee from wives' contempt,"wrath, anger of God of man",0
