id,verse_context_group_id,owning_registry_no,cluster_assignment,dimension,anchor_count,related_count,set_aside_count,total_verse_count,delete_flagged,dimension_confidence,manual_override,notes,last_modified,dominant_subject
6552,362,26,C13,03 — Cognition,1,1,0,2,0,CLAUDE_AI,0,Divine foreknowledge as sovereign inner cognitive act — the prior knowing grounding redemptive purpose. AV Act 2:23 confirms. Automated label confirmed.,2026-04-13,GOD
6553,363,26,C13,03 — Cognition,1,1,0,2,0,CLAUDE_AI,0,Prophetic foreseeing as inner cognitive capacity — David foreseeing the resurrection. AV Act 2:31 confirms. Subject is David as human prophetic seer. Automated label confirmed.,2026-04-13,HUMAN
6554,364,26,C13,03 — Cognition,1,0,0,1,0,CLAUDE_AI,0,"Inner self-awareness of moral state — cognitive act of consciousness directed at own condition. Changed from automated Moral Character to Cognition — the act described is self-knowing, not a moral quality of character. AV 1Cor 4:4 names the act of awareness directly.",2026-04-13,HUMAN
6555,365,26,C13,07 — Vitality / Existence,2,5,13,7,0,CLAUDE_AI,0,Inward parts as seat and constitution of the innermost self — deepest layer God formed and searches. AVs Psa 139:13 and Jer 17:10 confirm. Automated label confirmed.,2026-04-13,HUMAN
6556,366,26,C13,01 — Emotion — Positive,2,4,13,6,0,CLAUDE_AI,0,Inward parts as seat of felt inner experience. Anchor verses evidence primarily positive register — exultation (Pro 23:16) and inner instruction producing blessing (Psa 16:7). Automated label confirmed for AV evidence. Session B finding DIM-26-001 raised: group range may extend to negative experience; Session B to assess whether group should be split.,2026-04-13,HUMAN
6557,367,28,C16,11 — Divine-Human Correspondence,2,8,62,10,0,KEYWORD_WEAK,0,,2026-04-09,
6558,368,28,C16,07 — Vitality / Existence,2,3,0,5,0,ROOT_INFERRED,0,ROOT_INFERRED from root NAZAR: 1/2 (50%),2026-04-09,
6559,369,28,C16,07 — Vitality / Existence,2,3,0,5,0,ROOT_INFERRED,0,ROOT_INFERRED from root NAZAR: 2/3 (67%),2026-04-09,
6560,370,28,C16,07 — Vitality / Existence,2,8,0,10,0,KEYWORD_WEAK,0,,2026-04-09,
6561,371,28,C16,07 — Vitality / Existence,1,1,9,2,0,ROOT_INFERRED,0,ROOT_INFERRED from root NAZAR: 3/4 (75%),2026-04-09,
6562,372,28,C16,06 — Relational Disposition,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
6563,373,28,C16,07 — Vitality / Existence,2,5,0,7,0,KEYWORD_WEAK,0,,2026-04-09,
6564,374,28,C16,03 — Cognition,2,2,0,4,0,KEYWORD_WEAK,0,,2026-04-09,
6565,375,28,C16,04 — Volition,2,6,0,8,0,KEYWORD_WEAK,0,,2026-04-09,
6566,376,28,C16,05 — Moral Character,2,2,92,4,0,KEYWORD_WEAK,0,,2026-04-09,
6567,377,28,C16,,2,8,92,10,0,UNCLASSIFIED,0,,2026-04-09,
6568,378,28,C16,11 — Divine-Human Correspondence,2,5,92,7,0,KEYWORD_WEAK,0,,2026-04-09,
6569,379,28,C16,04 — Volition,2,5,15,7,0,KEYWORD_WEAK,0,,2026-04-09,
6570,380,28,C16,11 — Divine-Human Correspondence,2,5,2,7,0,KEYWORD_STRONG,0,,2026-04-09,
6571,381,28,C16,05 — Moral Character,1,0,0,1,1,KEYWORD_WEAK,0,,2026-04-09,
6572,382,28,C16,11 — Divine-Human Correspondence,1,1,24,2,0,KEYWORD_WEAK,0,,2026-04-09,
6573,383,28,C16,05 — Moral Character,1,0,3,1,0,KEYWORD_WEAK,0,,2026-04-09,
6574,384,29,C03,01 — Emotion — Positive,1,1,0,2,0,KEYWORD_WEAK,0,,2026-04-09,
6575,385,29,C03,01 — Emotion — Positive,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
6576,386,31,C11,02 — Emotion — Negative,2,3,5,5,0,KEYWORD_WEAK,0,,2026-04-09,
6577,387,31,C11,05 — Moral Character,2,8,0,10,0,KEYWORD_WEAK,0,,2026-04-09,
6578,388,31,C11,05 — Moral Character,1,1,0,2,0,KEYWORD_WEAK,0,,2026-04-09,
6579,389,31,C11,05 — Moral Character,2,1,2,3,0,KEYWORD_WEAK,0,,2026-04-09,
6580,390,31,C11,07 — Vitality / Existence,2,4,0,6,0,KEYWORD_WEAK,0,,2026-04-09,
6581,391,31,C11,04 — Volition,2,3,0,5,0,KEYWORD_WEAK,0,,2026-04-09,
6582,392,31,C11,,1,1,0,2,0,UNCLASSIFIED,0,,2026-04-09,
6583,393,31,C11,04 — Volition,2,3,0,5,0,KEYWORD_WEAK,0,,2026-04-09,
6584,394,31,C11,07 — Vitality / Existence,2,1,0,3,0,KEYWORD_WEAK,0,,2026-04-09,
6585,395,31,C11,05 — Moral Character,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
6586,396,31,C11,05 — Moral Character,2,8,121,10,0,KEYWORD_WEAK,0,,2026-04-09,
6587,397,31,C11,05 — Moral Character,2,0,121,2,0,KEYWORD_WEAK,0,,2026-04-09,
6588,398,31,C11,05 — Moral Character,2,0,121,2,0,KEYWORD_WEAK,0,,2026-04-09,
6589,399,31,C11,07 — Vitality / Existence,2,8,3,10,0,KEYWORD_WEAK,0,,2026-04-09,
6590,400,31,C11,05 — Moral Character,2,6,2,8,0,KEYWORD_WEAK,0,,2026-04-09,
6591,401,32,C02,04 — Volition,1,0,3,1,0,ROOT_INFERRED,0,ROOT_INFERRED from root BOUL: 3/6 (50%),2026-04-09,
6592,402,32,C02,02 — Emotion — Negative,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
6593,403,32,C02,04 — Volition,1,1,6,2,0,KEYWORD_WEAK,0,,2026-04-09,
6594,404,32,C02,03 — Cognition,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
6595,405,32,C02,03 — Cognition,1,36,3,37,0,KEYWORD_WEAK,0,,2026-04-09,
6596,406,32,C02,05 — Moral Character,1,18,3,19,0,KEYWORD_STRONG,0,,2026-04-09,
6597,407,32,C02,11 — Divine-Human Correspondence,1,11,3,12,0,KEYWORD_STRONG,0,,2026-04-09,
6598,408,32,C02,,1,5,0,6,0,UNCLASSIFIED,0,,2026-04-09,
6599,409,32,C02,03 — Cognition,1,0,0,1,0,KEYWORD_WEAK,0,,2026-04-09,
6600,410,32,C02,11 — Divine-Human Correspondence,1,9,0,10,0,KEYWORD_WEAK,0,,2026-04-09,
6601,411,32,C02,11 — Divine-Human Correspondence,1,3,0,4,0,KEYWORD_WEAK,0,,2026-04-09,
6602,412,32,C02,11 — Divine-Human Correspondence,1,2,0,3,0,ROOT_INFERRED,0,ROOT_INFERRED from root SOD: 2/3 (67%),2026-04-09,
6603,413,32,C02,10 — Dependence / Creatureliness,1,4,0,5,0,KEYWORD_WEAK,0,,2026-04-09,
6604,414,32,C02,04 — Volition,1,1,0,2,0,KEYWORD_STRONG,0,,2026-04-09,
6605,415,32,C02,03 — Cognition,1,49,2,50,0,KEYWORD_WEAK,0,,2026-04-09,
6606,416,32,C02,02 — Emotion — Negative,1,0,2,1,0,KEYWORD_WEAK,0,,2026-04-09,
6607,417,32,C02,04 — Volition,1,21,2,22,0,KEYWORD_WEAK,0,,2026-04-09,
6608,418,32,C02,06 — Relational Disposition,1,8,2,9,0,KEYWORD_WEAK,0,,2026-04-09,
6609,419,32,C02,11 — Divine-Human Correspondence,1,14,31,15,0,KEYWORD_STRONG,0,,2026-04-09,
6610,420,32,C02,11 — Divine-Human Correspondence,1,36,31,37,0,ROOT_INFERRED,0,ROOT_INFERRED from root PEH: 2/4 (50%),2026-04-09,
6611,421,32,C02,04 — Volition,1,8,31,9,0,KEYWORD_STRONG,0,,2026-04-09,
6612,422,32,C02,11 — Divine-Human Correspondence,1,16,31,17,0,KEYWORD_WEAK,0,,2026-04-09,
6613,423,32,C02,10 — Dependence / Creatureliness,1,11,31,12,0,KEYWORD_WEAK,0,,2026-04-09,
6614,424,33,C08,02 — Emotion — Negative,1,4,0,5,0,KEYWORD_WEAK,0,,2026-04-09,
6615,425,33,C08,11 — Divine-Human Correspondence,1,1,0,2,0,KEYWORD_WEAK,0,,2026-04-09,
6616,426,33,C08,,1,3,0,4,0,UNCLASSIFIED,0,,2026-04-09,
6617,427,33,C08,,1,2,0,3,0,UNCLASSIFIED,0,,2026-04-09,
6618,428,33,C08,09 — Agency / Power,1,3,2,4,0,KEYWORD_WEAK,0,,2026-04-09,
6619,429,33,C08,08 — Transformation,1,14,50,15,0,KEYWORD_STRONG,0,,2026-04-09,
6620,430,33,C08,11 — Divine-Human Correspondence,1,35,50,36,0,KEYWORD_WEAK,0,,2026-04-09,
6621,431,33,C08,09 — Agency / Power,1,9,50,10,0,KEYWORD_WEAK,0,,2026-04-09,
6622,432,33,C08,09 — Agency / Power,1,11,50,12,0,KEYWORD_WEAK,0,,2026-04-09,
6623,433,33,C08,05 — Moral Character,1,16,50,17,0,KEYWORD_WEAK,0,,2026-04-09,
6624,434,33,C08,03 — Cognition,1,9,37,10,0,KEYWORD_WEAK,0,,2026-04-09,
6625,435,33,C08,11 — Divine-Human Correspondence,1,6,37,7,0,KEYWORD_WEAK,0,,2026-04-09,
6626,436,33,C08,02 — Emotion — Negative,1,9,37,10,0,KEYWORD_STRONG,0,,2026-04-09,
6627,437,33,C08,,1,4,37,5,0,UNCLASSIFIED,0,,2026-04-09,
6628,438,33,C08,04 — Volition,1,1,1,2,0,KEYWORD_STRONG,0,,2026-04-09,
6629,439,33,C08,04 — Volition,1,3,5,4,0,KEYWORD_WEAK,0,,2026-04-09,
6630,440,33,C08,,1,2,5,3,0,UNCLASSIFIED,0,,2026-04-09,
6631,441,33,C08,03 — Cognition,1,2,0,3,0,KEYWORD_WEAK,0,,2026-04-09,
6632,442,33,C08,09 — Agency / Power,1,0,1,1,0,KEYWORD_WEAK,0,,2026-04-09,
6633,443,33,C08,,1,3,0,4,0,UNCLASSIFIED,0,,2026-04-09,
6634,444,33,C08,,1,0,0,1,0,UNCLASSIFIED,0,,2026-04-09,
6635,445,33,C08,,1,7,59,8,0,UNCLASSIFIED,0,,2026-04-09,
6636,446,33,C08,05 — Moral Character,1,2,62,3,0,KEYWORD_WEAK,0,,2026-04-09,
6637,447,33,C08,,1,0,5,1,0,UNCLASSIFIED,0,,2026-04-09,
6638,448,33,C08,,1,0,4,1,0,UNCLASSIFIED,0,,2026-04-09,
6639,449,33,C08,11 — Divine-Human Correspondence,1,0,4,1,0,KEYWORD_WEAK,0,,2026-04-09,
6640,450,33,C08,04 — Volition,1,4,0,5,0,KEYWORD_WEAK,0,,2026-04-09,
6641,451,33,C08,02 — Emotion — Negative,1,1,15,2,0,KEYWORD_WEAK,0,,2026-04-09,
6642,452,33,C08,05 — Moral Character,1,2,15,3,0,KEYWORD_WEAK,0,,2026-04-09,
6643,453,33,C08,11 — Divine-Human Correspondence,1,0,0,1,0,KEYWORD_STRONG,0,,2026-04-09,
6644,454,33,C08,11 — Divine-Human Correspondence,1,11,38,12,0,KEYWORD_WEAK,0,,2026-04-09,
6645,455,33,C08,06 — Relational Disposition,1,25,38,26,0,ROOT_INFERRED,0,ROOT_INFERRED from root NAVI: 1/2 (50%),2026-04-09,
6646,456,33,C08,06 — Relational Disposition,1,9,38,10,0,KEYWORD_WEAK,0,,2026-04-09,
6647,457,34,C17,05 — Moral Character,1,0,0,1,0,CLAUDE_AI,0,"Faithlessness as a stable inner character quality — the disposition that cannot hold to covenant commitments. Moral Character is correct: this is a character disposition, not a relational orientation in the specific-encounter sense. The UNCLASSIFIED label is being corrected to Moral Character.",2026-04-11T00:00:00,HUMAN
6648,458,34,C17,06 — Relational Disposition,1,16,2,17,0,CLAUDE_AI,0,"God's covenant-bond with humanity established through Christ's blood — a divine relational commitment expressed at ultimate cost. Automated label Relational Disposition confirmed. GOD is dominant — the covenant is God's initiative, established through Christ.",2026-04-11T00:00:00,GOD
6649,459,34,C17,08 — Transformation,1,4,2,5,0,CLAUDE_AI,0,Inner transformation through the writing of God's law on the mind and heart — the NT fulfilment of Jeremiah's new covenant promise. Automated label Transformation (KEYWORD_STRONG) confirmed.,2026-04-11T00:00:00,HUMAN
6650,460,34,C17,02 — Emotion — Negative,1,4,2,5,0,CLAUDE_AI,0,"The inner-being condition of covenantal exclusion — hopelessness, alienation, separation from God. The description captures an inner state (the condition of being outside the covenant), and the verse names its inner-being texture: hopelessness and godlessness are the experiential markers of covenantal alienation. Emotion — Negative is more precise than the automated label Transformation (ROOT_INFE",2026-04-11T00:00:00,HUMAN
6651,461,34,C17,08 — Transformation,1,4,0,5,0,CLAUDE_AI,0,Inner transformation through the Spirit as the defining character of the new covenant. Automated label Transformation (KEYWORD_STRONG) confirmed.,2026-04-11T00:00:00,HUMAN
6652,462,34,C17,08 — Transformation,1,3,0,4,0,CLAUDE_AI,0,Inner-being renewal through the new self in Christ — the putting on of the person recreated in God's likeness. Automated label Transformation confirmed.,2026-04-11T00:00:00,HUMAN
6653,463,34,C17,07 — Vitality / Existence,1,6,0,7,0,CLAUDE_AI,0,"The eschatological identity of the person — the hidden new name that constitutes the person's ultimate inner-being identity before God. This is Vitality/Existence: the constitution of the inner person at the eschatological level, the person's truest and most intimate self-before-God. The automated label Transformation (ROOT_INFERRED) is close but misses the identity/constitution dimension — the ne",2026-04-11T00:00:00,HUMAN
6654,464,34,C17,10 — Dependence / Creatureliness,1,1,1,2,0,CLAUDE_AI,0,"The inner orientation evoked by the ark's disclosure in a theophanic context is reverential awe before the holy — the creature's posture before overwhelming divine presence and faithfulness. This is Dependence/Creatureliness (the inner posture of the creature before God's holy majesty), not Moral Character (the automated label) and not Divine-Human Correspondence (though the divine presence is wha",2026-04-11T00:00:00,HUMAN
6655,465,34,C17,04 — Volition,1,0,2,1,0,CLAUDE_AI,0,The inner orientation of obedience versus heedlessness — the decision made during the time of warning. Volition captures the inner act of willing/choosing/refusing that the verse foregrounds. The automated label Volition is correct and the B.5 description aligns with it.,2026-04-11T00:00:00,HUMAN
6656,466,34,C17,04 — Volition,1,7,0,8,0,CLAUDE_AI,0,The solemn binding of the inner will through oath — the communal act of covenantal commitment. The UNCLASSIFIED label corrected to Volition: the inner act is fundamentally the will binding itself to covenant terms.,2026-04-11T00:00:00,HUMAN
6657,467,34,C17,05 — Moral Character,1,5,0,6,0,CLAUDE_AI,0,"The covenant curse as the consequence of inner moral failure — transgression and disobedience activating the covenant's judicial dimension. Moral Character confirmed: the inner moral failures named are character dispositions (willful disobedience, turning aside). Automated label Moral Character confirmed.",2026-04-11T00:00:00,HUMAN
6658,468,34,C17,04 — Volition,1,0,1,1,0,CLAUDE_AI,0,The firm covenant as the inner act of solemn communal commitment — the will directed toward binding covenant obligation in response to grace received. UNCLASSIFIED label corrected to Volition.,2026-04-11T00:00:00,HUMAN
6659,469,34,C17,06 — Relational Disposition,1,39,9,40,0,CLAUDE_AI,0,"God's unconditional inner commitment sustained by divine memory and will — a settled relational orientation of faithfulness toward creation and the patriarchs. The automated label Divine-Human Correspondence is present but Gen 9:15 shows no mirroring; it shows unilateral divine commitment. Correcting to Relational Disposition, GOD.",2026-04-11T00:00:00,GOD
6660,470,34,C17,04 — Volition,1,75,9,76,0,CLAUDE_AI,0,"The bilateral covenant structure requires inner decisions on both sides — God's faithful commitment and the human's obedient response. The inner characteristic is the volitional commitment on both sides: love, obedience, commandment-keeping as acts of will. Volition is more precise than the automated label Relational Disposition, which misses the enacted-commitment dimension. Dominant-subject NONE",2026-04-11T00:00:00,NONE
6661,471,34,C17,08 — Transformation,1,14,9,15,0,CLAUDE_AI,0,"Inner transformation through the inscribing of God's law on the heart — the paradigm of inner renewal in the Hebrew Bible. Automated label Transformation (KEYWORD_STRONG) confirmed. The transformation is enacted on the human person (DOMINANT-SUBJECT: HUMAN), though it is entirely God's act (""I will write"").",2026-04-11T00:00:00,HUMAN
6662,472,34,C17,06 — Relational Disposition,1,16,9,17,0,CLAUDE_AI,0,God's everlasting covenant of steadfast love — a sustained divine relational orientation expressed as permanent commitment. Automated label Relational Disposition confirmed. GOD is dominant — it is God who makes and sustains the covenant.,2026-04-11T00:00:00,GOD
6663,473,34,C17,05 — Moral Character,1,12,9,13,0,CLAUDE_AI,0,Covenant as the instrument of inner moral integrity — binding the self to a standard of purity. The anchor verse is Job's moral self-covenant. Automated label Moral Character confirmed.,2026-04-11T00:00:00,HUMAN
6664,474,34,C17,06 — Relational Disposition,1,1,0,2,0,CLAUDE_AI,0,The formal severance of the relational bond — the legal expression of a failed inner relational orientation. Relational Disposition confirmed (specifically its severance/rupture form). Automated label Relational Disposition confirmed.,2026-04-11T00:00:00,HUMAN
6665,475,34,C17,06 — Relational Disposition,1,1,0,2,0,CLAUDE_AI,0,"The inner-being severity of apostasy expressed through the divorce metaphor — Israel's transgressions as the inner failure that ruptured the covenant. The dominant subject is the human inner failure (apostasy) that caused the rupture. Automated label Divine-Human Correspondence is present but the verse focuses on the human side of the rupture; correcting to Relational Disposition, HUMAN.",2026-04-11T00:00:00,HUMAN
6666,476,34,C17,04 — Volition,1,0,45,1,0,CLAUDE_AI,0,"The solemn binding of the will through the self-curse of the cutting ritual — the enacted commitment. The UNCLASSIFIED label is corrected to Volition: the characteristic is the inner act of the will binding itself under solemn terms, with the moral failure of transgression as its counterpart.",2026-04-11T00:00:00,HUMAN
6667,477,34,C17,05 — Moral Character,1,3,45,4,0,CLAUDE_AI,0,Moral consequence — the cutting off of wickedness as the judicial outcome of inner moral failure. Automated label Moral Character confirmed.,2026-04-11T00:00:00,HUMAN
6668,478,34,C17,06 — Relational Disposition,1,66,7,67,0,CLAUDE_AI,0,The act of covenant-making as the expression of God's relational commitment — the formal initiation of the bond. Automated label Relational Disposition confirmed. GOD is dominant — it is God who initiates and makes the covenant.,2026-04-11T00:00:00,GOD
6669,479,34,C17,04 — Volition,1,0,7,1,0,CLAUDE_AI,0,"The inner act of willing total commitment before God — ""with all his heart and all his soul."" This is the exercise of the will in binding commitment. Volition is more precise than Relational Disposition here: the description foregrounds the inner act of choosing/committing rather than the orientation-toward-another. The UNCLASSIFIED label is being corrected to Volition.",2026-04-11T00:00:00,HUMAN
6670,480,34,C17,04 — Volition,1,7,7,8,0,CLAUDE_AI,0,The inner act of binding the will to false objects — the disordered commitment that chooses deception and death as refuge. This is Volition (the act of choosing/binding) directed toward disordered ends. The UNCLASSIFIED label is corrected to Volition.,2026-04-11T00:00:00,HUMAN
6671,481,34,C17,06 — Relational Disposition,1,8,7,9,0,CLAUDE_AI,0,Intimate personal loyalty formalised in covenant — the inner-being orientation of love and commitment between persons expressed as a covenant bond. Relational Disposition is correct: the covenant here is the formalisation of an inner relational orientation. The UNCLASSIFIED label corrected to Relational Disposition.,2026-04-11T00:00:00,HUMAN
6672,482,34,C17,06 — Relational Disposition,1,8,1,9,0,CLAUDE_AI,0,"Divine covenantal faithfulness as the stable inner commitment of God toward his covenant partner — this is God's sustained relational orientation of loyalty expressed through promise. The automated label Divine-Human Correspondence is present but Jer 33:17 does not show a mirroring or correspondence structure; it shows unilateral divine commitment. Correcting to Relational Disposition, GOD.",2026-04-11T00:00:00,GOD
6673,483,34,C17,08 — Transformation,1,3,0,4,0,CLAUDE_AI,0,"The divinely appointed programme for the inner-being completion of the person and community — sin ended, iniquity atoned, everlasting righteousness arrived. This is Transformation (the movement from sin/iniquity toward righteousness as the inner-being trajectory). The automated label Divine-Human Correspondence is not appropriate (the weeks are a programme, not a mirroring structure). Correcting t",2026-04-11T00:00:00,HUMAN
