strong,stepGloss,language,cluster_code,cluster_short_name,source,created_at
G5389,to aspire,Greek,M18,Hope,old-system-migration,2026-08-11T15:45:16Z
G5390,hospitably,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G5391,friendly,Greek,M05,Love,old-system-migration,2026-08-11T15:45:16Z
G5392,to muzzle,Greek,M07,Shame,old-system-migration,2026-08-11T15:45:16Z
G5398,fearful,Greek,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
G5399,to fear,Greek,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
G5400,fearful thing,Greek,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
G5400,fearful thing,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G5401,fear,Greek,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
G5424,thinking,Greek,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
G5426,to reason,Greek,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
G5427,purpose,Greek,M17,Counsel,old-system-migration,2026-08-11T15:45:16Z
G5428,understanding,Greek,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
G5429,thoughtful,Greek,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
G5430,shrewdly,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G5431,be careful,Greek,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
G5448,to inflate,Greek,M08,Pride,old-system-migration,2026-08-11T15:45:16Z
G5450,arrogance,Greek,M08,Pride,old-system-migration,2026-08-11T15:45:16Z
G5455,to call,Greek,M42,Speech,old-system-migration,2026-08-11T15:45:16Z
G5456H,voice/sound: noise,Greek,M42,Speech,old-system-migration,2026-08-11T15:45:16Z
G5463,to rejoice,Greek,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
G5479,joy,Greek,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
G5483,to give grace,Greek,M39,Blessing,old-system-migration,2026-08-11T15:45:16Z
G5485,grace,Greek,M39,Blessing,old-system-migration,2026-08-11T15:45:16Z
G5486,gift,Greek,M39,Blessing,old-system-migration,2026-08-11T15:45:16Z
G5487,to favor,Greek,M39,Blessing,old-system-migration,2026-08-11T15:45:16Z
G5541,be kind,Greek,M05,Love,old-system-migration,2026-08-11T15:45:16Z
G5542,smooth talk,Greek,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
G5543,good/kind,Greek,M05,Love,old-system-migration,2026-08-11T15:45:16Z
G5544,kindness,Greek,M05,Love,old-system-migration,2026-08-11T15:45:16Z
G5545,anointing,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G5547,Christ,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G5548,to anoint,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G5561,country,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G5567,to sing praise,Greek,M22,Praise,old-system-migration,2026-08-11T15:45:16Z
G5569,false brother,Greek,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
G5578,false prophet,Greek,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
G5580,false Christ,Greek,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
G5590G,soul,Greek,M47,Constitution,old-system-migration,2026-08-11T15:45:16Z
G5590H,soul: life,Greek,M25,Life,old-system-migration,2026-08-11T15:45:16Z
G5590I,soul: myself,Greek,M47,Constitution,old-system-migration,2026-08-11T15:45:16Z
G5590J,soul: person,Greek,M47,Constitution,old-system-migration,2026-08-11T15:45:16Z
G5591,natural,Greek,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
G5591,natural,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G5604,labor,Greek,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
G5605,be in labor,Greek,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
G6015,fear,Greek,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
G6041,to envy,Greek,M28,Envy,old-system-migration,2026-08-11T15:45:16Z
G6048,judgment,Greek,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
G6063,to know,Greek,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
G6066,little faith,Greek,M31,Faith,old-system-migration,2026-08-11T15:45:16Z
G6083,be conscious of,Greek,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
G6110,a leap for joy,Greek,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
G6347,without strength,Greek,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
G6354,to listen in turn,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G6657,heavy-hearted,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G6928,court of justice,Greek,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
G7143,to tear off flesh,Greek,M47,Constitution,old-system-migration,2026-08-11T15:45:16Z
G7214,to listen to attentively,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G7681,decaying flesh,Greek,M47,Constitution,old-system-migration,2026-08-11T15:45:16Z
G7684,bold-hearted,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G7774,evil-minded,Greek,M27,Evil,old-system-migration,2026-08-11T15:45:16Z
G7798,to take heart,Greek,M47,Constitution,old-system-migration,2026-08-11T15:45:16Z
G7949,fear,Greek,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
G8272,high-minded,Greek,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
G8419,dull of heart,Greek,M47,Constitution,old-system-migration,2026-08-11T15:45:16Z
G8878,gentle-minded,Greek,M09,Humility,old-system-migration,2026-08-11T15:45:16Z
H0014,be willing,Hebrew,M29,Desire,old-system-migration,2026-08-11T15:45:16Z
H0014,be willing,Hebrew,M30,Obedience,old-system-migration,2026-08-11T15:45:16Z
H0015,oh that!,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0017,pain!,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0034,needy,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H0034,needy,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0035,desire,Hebrew,M29,Desire,old-system-migration,2026-08-11T15:45:16Z
H0056,to mourn,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H0057,mourning,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H0060,mourning,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H0120G,man,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0136,Lord [God],Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0157H,to love: friend,Hebrew,M05,Love,old-system-migration,2026-08-11T15:45:16Z
H0158,lover,Hebrew,M05,Love,old-system-migration,2026-08-11T15:45:16Z
H0160,love,Hebrew,M05,Love,old-system-migration,2026-08-11T15:45:16Z
H0178,medium,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0181,firebrand,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0183,to desire,Hebrew,M28,Envy,old-system-migration,2026-08-11T15:45:16Z
H0191,fool[ish],Hebrew,M16,Folly,old-system-migration,2026-08-11T15:45:16Z
H0193A,strength,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H0194,perhaps,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0196,foolish,Hebrew,M16,Folly,old-system-migration,2026-08-11T15:45:16Z
H0197H,Hall [of Justice],Hebrew,M26,Righteousness,old-system-migration,2026-08-11T15:45:16Z
H0197I,Hall [of the Throne],Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0200,folly,Hebrew,M16,Folly,old-system-migration,2026-08-11T15:45:16Z
H0202,strength,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H0205G,evil: wickedness,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H0205H,evil: trouble,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H0206G,[Valley of] Aven,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0226G,sign: miraculous,Hebrew,M43,Prophecy,old-system-migration,2026-08-11T15:45:16Z
H0234,memorial,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0238,to listen,Hebrew,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
H0240,weapon,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0241G,ear,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0241H,ear: hearing,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0241I,ear: to ears,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0248,arm,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0259,one,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0328B,softly,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0340,be hostile,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H0341,enemy,Hebrew,M44,Relational,old-system-migration,2026-08-11T15:45:16Z
H0342,enmity,Hebrew,M44,Relational,old-system-migration,2026-08-11T15:45:16Z
H0352B,pillar,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0352C,leader,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0352D,terebinth,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0353,strength,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H0354,deer,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0355,doe,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0360,strength,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H0361,arches,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0363,tree,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0366,terrible,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H0367,terror,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H0370,where?,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0371,isn't?,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0374,ephah,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0386,strong,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H0393,cruel,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H0394,cruel,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H0395,cruel,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H0408,not,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0410G,God,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0413,to[wards],Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0423,oath,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0424,oak,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0425L,[Valley of] Elah,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0436G,[Diviners'] Oak,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0436H,terebinth,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0444,to corrupt,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H0529,faithful,Hebrew,M13,Truth,old-system-migration,2026-08-11T15:45:16Z
H0530,faithfulness,Hebrew,M13,Truth,old-system-migration,2026-08-11T15:45:16Z
H0533,strong,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H0536,weak,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H0539,be faithful,Hebrew,M13,Truth,old-system-migration,2026-08-11T15:45:16Z
H0540,to trust,Hebrew,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
H0543,amen,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0544,faithfulness,Hebrew,M13,Truth,old-system-migration,2026-08-11T15:45:16Z
H0548,sure,Hebrew,M13,Truth,old-system-migration,2026-08-11T15:45:16Z
H0551,truly,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0552,truly,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0553,to strengthen,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H0554,strong,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H0555,strength,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H0556,strength,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H0571G,truth: faithful,Hebrew,M13,Truth,old-system-migration,2026-08-11T15:45:16Z
H0571H,truth: true,Hebrew,M13,Truth,old-system-migration,2026-08-11T15:45:16Z
H0571I,truth: certain,Hebrew,M13,Truth,old-system-migration,2026-08-11T15:45:16Z
H0576B,me,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0577,Please!,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0578,to lament,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H0584,to sigh,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H0585,sighing,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H0587,we,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0589,I,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0592,lamentation,Hebrew,M42,Speech,old-system-migration,2026-08-11T15:45:16Z
H0599,be angry,Hebrew,M02,Anger,old-system-migration,2026-08-11T15:45:16Z
H0603,groaning,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H0605,be incurable,Hebrew,M24,Weakness,old-system-migration,2026-08-11T15:45:16Z
H0607,you,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0610,flask,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0629,diligently,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0639G,face: anger,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0644,to bake,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0748,to prolong,Hebrew,M25,Life,old-system-migration,2026-08-11T15:45:16Z
H0750,slow,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0752,long,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0753,length,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0779,to curse,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H0781,to betroth,Hebrew,M44,Relational,old-system-migration,2026-08-11T15:45:16Z
H0816,be guilty,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H0817,guilt [offering],Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H0818,guilty,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H0819,guiltiness,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H0820,strong,Hebrew,M23,Strength,old-system-migration,2026-08-11T15:45:16Z
H0835,blessed,Hebrew,M39,Blessing,old-system-migration,2026-08-11T15:45:16Z
H0853,[Obj.],Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0859C,you [f.s.],Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0859D,you [m.p.],Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0859E,you [f.p.],Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0860,she-ass,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0887,to stink,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H0888,be displeased,Hebrew,M02,Anger,old-system-migration,2026-08-11T15:45:16Z
H0898,to act treacherously,Hebrew,M10,Sin,old-system-migration,2026-08-11T15:45:16Z
H0899A,treachery,Hebrew,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
H0900,treachery,Hebrew,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
H0901,treacherous,Hebrew,M14,Deceit,old-system-migration,2026-08-11T15:45:16Z
H0924,hastely,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0926,to dismay,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H0927,to dismay,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H0928,dismay,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H0928,dismay,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H0935G,to come [in]: come,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H0937,contempt,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H0954,be ashamed,Hebrew,M07,Shame,old-system-migration,2026-08-11T15:45:16Z
H0955,shame,Hebrew,M07,Shame,old-system-migration,2026-08-11T15:45:16Z
H0959,to despise,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H0963,contempt,Hebrew,M06,Hate,old-system-migration,2026-08-11T15:45:16Z
H0974,to test,Hebrew,M35,Testing,old-system-migration,2026-08-11T15:45:16Z
H0977,to choose,Hebrew,M37,Calling,old-system-migration,2026-08-11T15:45:16Z
H0982,to trust,Hebrew,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
H0983,security,Hebrew,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
H0985,trust,Hebrew,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
H0986,trust,Hebrew,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
H0987,security,Hebrew,M19,Trust,old-system-migration,2026-08-11T15:45:16Z
H0995,to understand,Hebrew,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
H0998,understanding,Hebrew,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
H0999,understanding,Hebrew,M15,Wisdom,old-system-migration,2026-08-11T15:45:16Z
H1058,to weep,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H1059,bitterly,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H1065,weeping,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H1068,weeping,Hebrew,M03,Grief,old-system-migration,2026-08-11T15:45:16Z
H1079,mind,Hebrew,M47,Constitution,old-system-migration,2026-08-11T15:45:16Z
H1082,be cheerful,Hebrew,M04,Joy,old-system-migration,2026-08-11T15:45:16Z
H1091,terror,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H1097,without,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H1098,fodder,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H1100I,Belial: worthless,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H1101A,to mix,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H1101B,to feed,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H1156,to ask,Hebrew,M21,Prayer,old-system-migration,2026-08-11T15:45:16Z
H1161,terror,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H1166H,rule: to rule,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H1166I,rule: to marry,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H1167G,master,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H1167H,master: husband,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H1167I,master: men,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H1167J,master: owning,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H1167K,master: [master of],Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H1168I,[Bamoth]-baal,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H1172,mistress,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H1180,Baal [used for God],Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H1198,stupid,Hebrew,M16,Folly,old-system-migration,2026-08-11T15:45:16Z
H1205,terror,Hebrew,M01,Fear,old-system-migration,2026-08-11T15:45:16Z
H1214I,to cut off: to gain,Hebrew,M29,Desire,old-system-migration,2026-08-11T15:45:16Z
H1245,to seek,Hebrew,M41,Remembrance,old-system-migration,2026-08-11T15:45:16Z
H1249,pure,Hebrew,M12,Purity,old-system-migration,2026-08-11T15:45:16Z
H1252,cleanness,Hebrew,M12,Purity,old-system-migration,2026-08-11T15:45:16Z
H1285,covenant,Hebrew,M44,Relational,old-system-migration,2026-08-11T15:45:16Z
H1286,[Baal]-berith,Hebrew,T2,Supplementary,old-system-migration,2026-08-11T15:45:16Z
H1288,to bless,Hebrew,M39,Blessing,old-system-migration,2026-08-11T15:45:16Z
H1293,blessing,Hebrew,M22,Praise,old-system-migration,2026-08-11T15:45:16Z
H1305,to purify,Hebrew,M12,Purity,old-system-migration,2026-08-11T15:45:16Z
H1317,shame,Hebrew,M07,Shame,old-system-migration,2026-08-11T15:45:16Z
H1320,flesh,Hebrew,M47,Constitution,old-system-migration,2026-08-11T15:45:16Z
